,name,hometown,high school,school,name text,hometown text,high school text,school text,sport,college
0,Kier Meredith,"Winston-Salem, N.C.",N/A,"Winston-Salem, N.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
1,Travis Marr,"Castle Rock, Colo.",N/A,"Castle Rock, Colo.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
2,Kyle Wilkie,"Cumming, Ga.",N/A,"Cumming, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
3,Adam Renwick,"Spartanburg, S.C.",N/A,"Spartanburg, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
4,Robert Jolly,"Myrtle Beach, S.C.",N/A,"Myrtle Beach, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
5,Drew Wharton,"Suwanee, Ga.",N/A,"Suwanee, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
6,Bo Majkowski,"Johns Creek, Ga.",N/A,"Johns Creek, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
7,Justin Hawkins,"Prosperity, S.C.",N/A,"Prosperity, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
8,Brooks Crawford,"Bishop, Ga.",N/A,"Bishop, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
9,Mat Clark,"Hilton Head Island, S.C.",N/A,"Hilton Head Island, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
10,Sam Weatherly,"Howell, Mich.",N/A,"Howell, Mich.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
11,Carson Spiers,"Greenville, S.C.",N/A,"Greenville, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
12,Jake Higginbotham,"Hoschton, Ga.",N/A,"Hoschton, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
13,Patrick Cromwell,"Costa Mesa, Calif.",N/A,"Costa Mesa, Calif.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
14,Matt Cooper,"Virginia Beach, Va.",N/A,"Virginia Beach, Va.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
15,Chris Williams,"Garden Grove, Calif.",N/A,"Garden Grove, Calif.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
16,Seth Beer,"Suwanee, Ga.",N/A,"Suwanee, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
17,Spencer Strider,"Knoxville, Tenn.",N/A,"Knoxville, Tenn.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
18,Mitchell Miller,"Covington, Ga.",N/A,"Covington, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
19,Bryce Teodosio,"Simpsonville, S.C.",N/A,"Simpsonville, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
20,Jacob Hennessy,"Moore, S.C.",N/A,"Moore, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
21,Ryan Miller,"Venice, Fla.",N/A,"Venice, Fla.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
22,Ryne Huggins,"Newberry, S.C.",N/A,"Newberry, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
23,Grayson Byrd,"Milton, Ga.",N/A,"Milton, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
24,Owen Griffith,"Aiken, S.C.",N/A,"Aiken, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
25,Bo Gobin,"Summerville, S.C.",N/A,"Summerville, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
26,Ryley Gilliam,"Kennesaw, Ga.",N/A,"Kennesaw, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
27,Holt Jones,"Santa Monica, Calif.",N/A,"Santa Monica, Calif.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
28,Alex Schnell,"Milton, Ga.",N/A,"Milton, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
29,Bryce Bowen,"Bowman, Ga.",N/A,"Bowman, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
30,Sam Hall,"Hampstead, N.C.",N/A,"Hampstead, N.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
31,Andrew Coker,"Hartsville, S.C.",N/A,"Hartsville, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
32,Drew Donathan,"Charlotte, N.C.",N/A,"Charlotte, N.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
33,Logan Davidson,"Charlotte, N.C.",N/A,"Charlotte, N.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
34,Jordan Greene,"Fort Mill, S.C.",N/A,"Fort Mill, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),baseball,clemson
0,Trayvon Mullen,"Fort Lauderdale, Fla.",N/A,"Fort Lauderdale, Fla.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
1,Trevion Thompson,"Durham, N.C.",N/A,"Durham, N.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
2,Derion Kendrick,"Rock Hill, S.C.",N/A,"Rock Hill, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
3,Baylon Spector,"Calhoun, Ga.",N/A,"Calhoun, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
4,Isaiah Simmons,"Olathe, Kan.",N/A,"Olathe, Kan.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
5,K’von Wallace,"Richmond, Va",N/A,"Richmond, Va",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
6,K.J. Henry,"Winston-Salem, N.C.",N/A,"Winston-Salem, N.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
7,Hunter Renfrow,"Myrtle Beach, S.C.",N/A,"Myrtle Beach, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
8,Diondre Overton,"Greensboro, N.C.",N/A,"Greensboro, N.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
9,Denzel Johnson,"Columbia, S.C.",N/A,"Columbia, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
10,Jake Venables,"Clemson, S.C.",N/A,"Clemson, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
11,Trevor Lawrence,"Cartersville, Ga.",N/A,"Cartersville, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
12,Will Swinney,"Clemson, S.C.",N/A,"Clemson, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
13,Cornell Powell,"Greenville, N.C.",N/A,"Greenville, N.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
14,Justin Mascoll,"Snellville, Ga.",N/A,"Snellville, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
15,Ben Batson,"Central, S.C.",N/A,"Central, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
16,T.J. Chase,"Plant City, Fla.",N/A,"Plant City, Fla.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
17,Tanner Muse,"Belmont, N.C.",N/A,"Belmont, N.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
18,Mark Fields,"Charlotte, N.C.",N/A,"Charlotte, N.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
19,Kelly Bryant,"Calhoun Falls, S.C.",N/A,"Calhoun Falls, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
20,LeAnthony Williams,"Atlanta, Ga.",N/A,"Atlanta, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
21,Darien Rencher,"Anderson, S.C.",N/A,"Anderson, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
22,Kyler McMichael,"Atlanta, Ga.",N/A,"Atlanta, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
23,Xavier Kelly,"Wichita, Kan.",N/A,"Wichita, Kan.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
24,Lyn-J Dixon,"Butler, Ga.",N/A,"Butler, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
25,Nolan Turner,"Vestavia Hills, Ala.",N/A,"Vestavia Hills, Ala.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
26,J.C. Chalk,"Argyle, Texas",N/A,"Argyle, Texas",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
27,Adam Choice,"Thomasville, Ga.",N/A,"Thomasville, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
28,Carson Donnelly,"Birmingham, Ala.",N/A,"Birmingham, Ala.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
29,Tavien Feaster,"Spartanburg, S.C.",N/A,"Spartanburg, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
30,Michael Becker,"Clemson, S.C.",N/A,"Clemson, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
31,B.T. Potter,"Rock Hill, S.C.",N/A,"Rock Hill, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
32,Amari Rodgers,"Knoxville, Tenn.",N/A,"Knoxville, Tenn.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
33,Xavier Thomas,"Florence, S.C.",N/A,"Florence, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
34,Jalen Williams,"Columbia, S.C.",N/A,"Columbia, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
35,Cole Renfrow,"Myrtle Beach, S.C.",N/A,"Myrtle Beach, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
36,Mario Goodrich,"Kansas City, Mo.",N/A,"Kansas City, Mo.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
37,Kyle Cote,"Six Mile, S.C.",N/A,"Six Mile, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
38,Sylvester Mayers,"Richmond, Va.",N/A,"Richmond, Va.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
39,J.D. Davis,"Clemson, S.C.",N/A,"Clemson, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
40,Kendall Joseph,"Belton, S.C.",N/A,"Belton, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
41,Ty Thomason,"Greenville, S.C.",N/A,"Greenville, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
42,Justin Foster,"Shelby, N.C.",N/A,"Shelby, N.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
43,Judah Davis,"Clemson, S.C.",N/A,"Clemson, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
44,Austin Jackson,"Cary, N.C.",N/A,"Cary, N.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
45,Ryan Mac Lain,"Plymouth, Ind.",N/A,"Plymouth, Ind.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
46,Elijah Turner,"Pickens, S.C.",N/A,"Pickens, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
47,Cameron Scott,"Florence, S.C.",N/A,"Florence, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
48,Hall Morton,"Birmingham, Ala.",N/A,"Birmingham, Ala.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
49,Alex Spence,"Florence, S.C.",N/A,"Florence, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
50,Christian Wilkins,"Springfield, Mass.",N/A,"Springfield, Mass.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
51,Chad Smith,"Sterling, Va.",N/A,"Sterling, Va.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
52,Nyles Pinckney,"Beaufort, S.C.",N/A,"Beaufort, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
53,Garrett Williams,"Orlando, Fla.",N/A,"Orlando, Fla.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
54,Chris Register,"Greensboro, N.C.",N/A,"Greensboro, N.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
55,Josh Jackson,"Greenville, S.C.",N/A,"Greenville, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
56,James Skalski,"Sharpsburg, Ga.",N/A,"Sharpsburg, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
57,Peter Cote,"Six Mile, S.C.",N/A,"Six Mile, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
58,Will Spiers,"Cameron, S.C.",N/A,"Cameron, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
59,Landon Holden,"Inman, S.C.",N/A,"Inman, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
60,Richard Yeargin,"Lauderdale Lakes, Fla.",N/A,"Lauderdale Lakes, Fla.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
61,Shaq Smith,"Baltimore, Md.",N/A,"Baltimore, Md.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
62,Tee Higgins,"Oak Ridge, Tenn.",N/A,"Oak Ridge, Tenn.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
63,Justin Falcinelli,"Middletown, Md.",N/A,"Middletown, Md.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
64,Matthew King,"Inman, S.C.",N/A,"Inman, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
65,Austin Spence,"Florence, S.C.",N/A,"Florence, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
66,Regan Upshaw,"Bradenton, Fla.",N/A,"Bradenton, Fla.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
67,Logan Rudolph,"Rock Hill, S.C.",N/A,"Rock Hill, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
68,Luke Price,"Dillon, S.C.",N/A,"Dillon, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
69,Tre Lamar,"Roswell, Ga.",N/A,"Roswell, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
70,Patrick Phibbs,"Pittsburgh, Pa.",N/A,"Pittsburgh, Pa.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
71,Jordan Williams,"Virginia Beach, VA.",N/A,"Virginia Beach, VA.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
72,Gage Cervenka,"Greenwood, S.C.",N/A,"Greenwood, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
73,Mike Jones Jr.,"Nashville, Tenn.",N/A,"Nashville, Tenn.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
74,Cade Stewart,"Six Mile, S.C.",N/A,"Six Mile, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
75,Pat Godfrey,"Greenlawn, N.Y.",N/A,"Greenlawn, N.Y.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
76,Matt Bockhorst,"Cincinnati, Ohio",N/A,"Cincinnati, Ohio",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
77,Albert Huggins,"Orangeburg, S.C.",N/A,"Orangeburg, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
78,Noah DeHond,"Rochester, N.Y.",N/A,"Rochester, N.Y.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
79,Chase Brice,"Grayson, Ga.",N/A,"Grayson, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
80,Austin Bryant,"Pavo, Ga.",N/A,"Pavo, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
81,Seth Penner,"Naples, Fla.",N/A,"Naples, Fla.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
82,Jordan McFadden,"Spartanburg, S.C.",N/A,"Spartanburg, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
83,Jack Maddox,"Acton, Mass.",N/A,"Acton, Mass.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
84,Blake Vinson,"Ocala, Fla.",N/A,"Ocala, Fla.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
85,Tremayne Anchrum,"Powder Springs, Ga.",N/A,"Powder Springs, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
86,John Simpson,"North Charleston, S.C.",N/A,"North Charleston, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
87,Mitch Hyatt,"Suwanee, Ga.",N/A,"Suwanee, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
88,Sean Pollard,"Jackson Springs, N.C.",N/A,"Jackson Springs, N.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
89,Zach Giella,"Lincolnton, Ga.",N/A,"Lincolnton, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
90,Chandler Reeves,"McDonough, Ga.",N/A,"McDonough, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
91,Jackson Carman,"Fairfield, Ohio",N/A,"Fairfield, Ohio",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
92,Justyn Ross,"Phenix City, Ala.",N/A,"Phenix City, Ala.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
93,A.J. Terrell,"Atlanta, Ga.",N/A,"Atlanta, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
94,Milan Richard,"Savannah, Ga.",N/A,"Savannah, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
95,Drew Swinney,"Clemson, S.C.",N/A,"Clemson, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
96,Will Brown,"Boiling Springs, S.C.",N/A,"Boiling Springs, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
97,Carter Groomes,"Central, S.C.",N/A,"Central, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
98,Cannon Smith,"Columbia, S.C.",N/A,"Columbia, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
99,Max May,"Clemson, S.C.",N/A,"Clemson, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
100,J.L. Banks,"Madison, Ga.",N/A,"Madison, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
101,Braden Galloway,"Anderson, S.C.",N/A,"Anderson, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
102,Brian Dawkins Jr.,"Parker, Colo.",N/A,"Parker, Colo.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
103,Travis Etienne,"Jennings, La.",N/A,"Jennings, La.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
104,Dexter Lawrence,"Wake Forest, N.C.",N/A,"Wake Forest, N.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
105,Darnell Jefferies,"Covington, Ga.",N/A,"Covington, Ga.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
106,Greg Huegel,"Blythewood, S.C.",N/A,"Blythewood, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
107,Jacob Edwards,"Vestavia Hills, Ala.",N/A,"Vestavia Hills, Ala.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
108,James Edwards,"Vestavia Hills, Ala.",N/A,"Vestavia Hills, Ala.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
109,Carson King,"Nashville, Tenn.",N/A,"Nashville, Tenn.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
110,Nick Rowell,"Spartanburg, S.C.",N/A,"Spartanburg, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
111,Clelin Ferrell,"Richmond, Va.",N/A,"Richmond, Va.",Name,Hometown (Prev School),N/A,Hometown (Prev School),football,clemson
0,Quinn McNeill,"Greenville, S.C.",N/A,"Greenville, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),mens soccer,clemson
1,Robbie Robinson,"Camden, S.C.",N/A,"Camden, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),mens soccer,clemson
2,Gian Scalise,"Buenos Aires, Argentina",N/A,"Buenos Aires, Argentina",Name,Hometown (Prev School),N/A,Hometown (Prev School),mens soccer,clemson
3,Justin Malou,"Kedougou, Senegal",N/A,"Kedougou, Senegal",Name,Hometown (Prev School),N/A,Hometown (Prev School),mens soccer,clemson
4,Kimarni Smith,"Nottingham, England",N/A,"Nottingham, England",Name,Hometown (Prev School),N/A,Hometown (Prev School),mens soccer,clemson
5,Johnny Heckman,"Franklin, Tenn.",N/A,"Franklin, Tenn.",Name,Hometown (Prev School),N/A,Hometown (Prev School),mens soccer,clemson
6,Andrew Burnikel,"Greer, S.C.",N/A,"Greer, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),mens soccer,clemson
7,Patrick Bunk-Andersen,"Copenhagen, Denmark",N/A,"Copenhagen, Denmark",Name,Hometown (Prev School),N/A,Hometown (Prev School),mens soccer,clemson
8,Nolan Lennon,"Piedmont, S.C.",N/A,"Piedmont, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),mens soccer,clemson
9,Tanner Dieterich,"Nashville, Tenn.",N/A,"Nashville, Tenn.",Name,Hometown (Prev School),N/A,Hometown (Prev School),mens soccer,clemson
10,Nate Hall,"Baltimore, Md.",N/A,"Baltimore, Md.",Name,Hometown (Prev School),N/A,Hometown (Prev School),mens soccer,clemson
11,Cale Thorne,"Baltimore, Md.",N/A,"Baltimore, Md.",Name,Hometown (Prev School),N/A,Hometown (Prev School),mens soccer,clemson
12,Daniel Kuzemka,"Clifton, Va.",N/A,"Clifton, Va.",Name,Hometown (Prev School),N/A,Hometown (Prev School),mens soccer,clemson
13,Malick Mbaye,"Dakar, Senegal",N/A,"Dakar, Senegal",Name,Hometown (Prev School),N/A,Hometown (Prev School),mens soccer,clemson
0,Courtney Jones,"Carmel, Ind.",N/A,"Carmel, Ind.",Name,Hometown (Prev School),N/A,Hometown (Prev School),womens soccer,clemson
1,Maddie Weber,"Coppell, Texas",N/A,"Coppell, Texas",Name,Hometown (Prev School),N/A,Hometown (Prev School),womens soccer,clemson
2,Mariana Speckmaier,"Miami, Fla.",N/A,"Miami, Fla.",Name,Hometown (Prev School),N/A,Hometown (Prev School),womens soccer,clemson
3,Cyan Mercer,"Weddington, N.C.",N/A,"Weddington, N.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),womens soccer,clemson
4,Dani Antieau,"Pembroke Pines, Fla.",N/A,"Pembroke Pines, Fla.",Name,Hometown (Prev School),N/A,Hometown (Prev School),womens soccer,clemson
5,Miranda Weslake,"Beaufort, S.C.",N/A,"Beaufort, S.C.",Name,Hometown (Prev School),N/A,Hometown (Prev School),womens soccer,clemson
6,Mackenzie Smith,"Bath, N.Y.",N/A,"Bath, N.Y.",Name,Hometown (Prev School),N/A,Hometown (Prev School),womens soccer,clemson
7,Haley Schueppert,"Highlands Ranch, Colo.",N/A,"Highlands Ranch, Colo.",Name,Hometown (Prev School),N/A,Hometown (Prev School),womens soccer,clemson
8,Alana Hockenhull,"Vero Beach, Fla.",N/A,"Vero Beach, Fla.",Name,Hometown (Prev School),N/A,Hometown (Prev School),womens soccer,clemson
9,Audrey Viso,"Baton Rouge, La.",N/A,"Baton Rouge, La.",Name,Hometown (Prev School),N/A,Hometown (Prev School),womens soccer,clemson
10,Sarah Osborne,"Chesapeake Beach, Md.",N/A,"Chesapeake Beach, Md.",Name,Hometown (Prev School),N/A,Hometown (Prev School),womens soccer,clemson
