,name,hometown,high school?,sport,college
41,Danny Davis III,"Springfield, Ohio",Springfield,football,wisconsin
42,Reggie Pearson,"Inkster, Mich.",River Rouge,football,wisconsin
43,Bradrick Shaw,"Birmingham, Ala.",Hoover,football,wisconsin
44,Deron Harrell,"Denver, Colo.",East,football,wisconsin
45,Scott Nelson,"Detroit, Mich.",University of Detroit Jesuit,football,wisconsin
46,Seth Currens,"Pickerington, Ohio",Central,football,wisconsin
47,Isaac Guerendo,"Clayton, Ind.",Avon,football,wisconsin
48,Alexander Smith,"Culver City, Calif.",Culver City,football,wisconsin
49,Alex Hornibrook,"West Chester, Pa.",Malvern Prep,football,wisconsin
50,Evan Bondoc,"Madison, Wis.",Edgewood,football,wisconsin
51,Mike Gregoire,"Green Bay, Wis.",Notre Dame Academy,football,wisconsin
52,D'Cota Dixon,"Oak Hill, Fla.",New Smyrna Beach,football,wisconsin
53,Anthony Lotti,"Flowery Branch, Ga.",West Hall,football,wisconsin
54,Danny Vanden Boom,"Kimberly, Wis.",Kimberly,football,wisconsin
55,Jack Dunn,"Madison, Wis.",Edgewood,football,wisconsin
56,Jack Coan,"Sayville, N.Y.",Sayville,football,wisconsin
57,Andrew Van Ginkel,"Rock Valley, Iowa",Rock Valley/Iowa Western C.C.,football,wisconsin
58,Collin Wilder,"Katy, Texas",Katy,football,wisconsin
59,Nate Carter,"Waunakee, Wis.",Waunakee,football,wisconsin
60,John Torchio,"Lafayette, Calif.",Campolindo,football,wisconsin
61,Faion Hicks,"Miami, Fla.",Flanagan,football,wisconsin
62,Mark Saari,"Montreal, Wis.",Hurley,football,wisconsin
63,Caesar Williams,"Grand Prairie, Texas",South,football,wisconsin
64,Cade Green,"Austin, Texas",Lake Travis,football,wisconsin
65,Jacob Heyroth,"Lodi, Wis.",Lodi,football,wisconsin
66,Mason Stokke,"Menomonie, Wis.",Menomonie,football,wisconsin
67,Jonathan Taylor,"Salem, N.J.",Salem,football,wisconsin
68,Adam Krumholz,"Stoughton, Wis.",Stoughton,football,wisconsin
69,Eric Burrell,"Severn, Md.",McDonogh School,football,wisconsin
70,Nakia Watson,"Austin, Texas",Westlake,football,wisconsin
71,Travian Blaylock,"Humble, Texas",Atascocita,football,wisconsin
72,Rafael Gaglianone,"Sao Paulo, Brazil",Chattanooga (Tenn.) Baylor,football,wisconsin
73,Cristian Volpentesta,"Highland Park, Ill.",Highland Park,football,wisconsin
74,Taiwan Deal,"Capitol Heights, Md.",DeMatha,football,wisconsin
75,Brady Schipper,"Stoughton, Wis.",Stoughton,football,wisconsin
76,Tyler Mais,"Waunakee, Wis.",Waunakee,football,wisconsin
77,Coy Wanner,"Green Bay, Wis.",Preble,football,wisconsin
78,Madison Cone,"Kernersville, N.C.",East Forsyth,football,wisconsin
79,Jake Collinsworth,"Merrill, Wis.",Merrill,football,wisconsin
80,Marty Strey,"Sun Prairie, Wis.",Sun Prairie,football,wisconsin
81,C.J. Goetz,"Muskego, Wis.",Catholic Memorial,football,wisconsin
82,Hunter Johnson,"Darlington, Wis.",Darlington,football,wisconsin
83,Kobe Knaak,"Franklin, Wis.",Franklin,football,wisconsin
84,Ethan Cesarz,"Delavan, Wis.",Delavan-Darien,football,wisconsin
85,Garrett Groshek,"Amherst Junction, Wis.",Amherst,football,wisconsin
86,Paul Jackson,"Miami Gardens, Fla.",Youngstown (Ohio) Ursuline,football,wisconsin
87,P.J. Rosowski,"Stoughton, Wis.",Stoughton,football,wisconsin
88,Zach Hintze,"Fond du Lac, Wis.",St. Mary's Springs,football,wisconsin
89,Noah Burks,"Carmel, Ind.",Carmel,football,wisconsin
90,Jack Eschenbach,"Downers Grove, Ill.",Benet Academy,football,wisconsin
91,Jaylan Franklin,"Brownstown, Mich.",O.A. Carlson,football,wisconsin
92,Ryan Connelly,"Eden Prairie, Minn.",Eden Prairie,football,wisconsin
93,John Chenal,"Grantsburg, Wis.",Grantsburg,football,wisconsin
94,Alec Ingold,"Green Bay, Wis.",Bay Port,football,wisconsin
95,Gabe Lloyd,"Green Bay, Wis.",Northeast Wisconsin Lutheran,football,wisconsin
96,Hegeman Tiedt,"Burlington, Wis.",Burlington,football,wisconsin
97,Griffin Grady,"Dublin, Ohio",Coffman,football,wisconsin
98,Mason Platter,"Menomonie, Wis.",Menomonie,football,wisconsin
99,Kyle Penniston,"Orange, Calif.",Mater Dei,football,wisconsin
100,Izayah Green-May,"Bolingbrook, Ill.",Bolingbrook,football,wisconsin
101,Adam Bay,"Mesa, Ariz.",Desert Ridge,football,wisconsin
102,Josh Bernhagen,"Madison, Wis.",La Follette,football,wisconsin
103,David Pfaff,"Mequon, Wis.",Homestead,football,wisconsin
104,T.J. Edwards,"Lake Villa, Ill.",Lakes Community,football,wisconsin
105,Chris Orr,"DeSoto, Texas",DeSoto,football,wisconsin
106,Christian Bell,"Birmingham, Ala.",Hoover/Alabama,football,wisconsin
107,Zack Baun,"Brown Deer, Wis.",Brown Deer,football,wisconsin
108,Michael Balistreri,"Grafton, Wis.",University School of Milwaukee,football,wisconsin
109,Jack Sanborn,"Deer Park, Ill.",Lake Zurich,football,wisconsin
110,Mike Maskalunas,"Long Grove, Ill.",Adlai E. Stevenson,football,wisconsin
111,Tyler Johnson,"Menasha, Wis.",Menasha,football,wisconsin
112,Andrew Lyons,"Kenosha, Wis.",Bradford,football,wisconsin
113,Logan Bruss,"Appleton, Wis.",Kimberly,football,wisconsin
114,Tyler Biadasz,"Amherst, Wis.",Amherst,football,wisconsin
115,Michael Deiter,"Curtice, Ohio",Genoa,football,wisconsin
116,Tyler Beach,"Grafton, Wis.",Port Washington,football,wisconsin
117,Beau Benzschawel,"Grafton, Wis.",Grafton,football,wisconsin
118,Jon Dietzen,"Black Creek, Wis.",Seymour,football,wisconsin
119,David Moorman,"Northville, Mich.",Northville,football,wisconsin
120,Aaron Vopal,"De Pere, Wis.",De Pere,football,wisconsin
121,Josh Seltzner,"Columbus, Wis.",Columbus,football,wisconsin
122,Cole Van Lanen,"Green Bay, Wis.",Bay Port,football,wisconsin
123,Alex Fenton,"Menomonie, Wis.",Menomonie,football,wisconsin
124,Michael Furtney,"Milan, Mich.",Milan,football,wisconsin
125,Gunnar Roberge,"Seymour, Wis.",Seymour,football,wisconsin
126,Micah Kapoi,"Kapolei, Hawaii",Kapolei,football,wisconsin
127,Kayden Lyles,"Madison, Wis.",Middleton,football,wisconsin
128,Blake Smithback,"Waunakee, Wis.",Waunakee,football,wisconsin
129,Jason Erdmann,"Richfield, Wis.",Slinger,football,wisconsin
130,David Edwards,"Downers Grove, Ill.",North,football,wisconsin
131,Taj Mustapha,"Southfield, Mich.",West Bloomfield,football,wisconsin
132,Emmet Perry,"Grand Prairie, Texas",DeSoto,football,wisconsin
133,Jake Ferguson,"Madison, Wis.",Memorial,football,wisconsin
134,Zander Neuville,"Waupaca, Wis.",Waupaca,football,wisconsin
135,Luke Benzschawel,"Grafton, Wis.",Grafton,football,wisconsin
136,Quintez Cephus,"Macon, Ga.",Stratford Academy,football,wisconsin
137,A.J. Abbott,"Northville, Mich.",West Bloomfield,football,wisconsin
138,Connor Allen,"New Berlin, Wis.",Brookfield East,football,wisconsin
139,Isaiah Mullens,"Columbus, Ohio",Harvest Prep,football,wisconsin
140,Bryson Williams,"Lincoln, Neb.",Southeast,football,wisconsin
141,Matt Henningsen,"Menomonee Falls, Wis.",Menomonee Falls,football,wisconsin
142,Garrett Rand,"Chandler, Ariz.",Hamilton,football,wisconsin
143,Boyd Dietzen,"Combined Locks, Wis.",Kimberly,football,wisconsin
144,Cormac Sampson,"Eau Claire, Wis.",Memorial,football,wisconsin
145,Conor Schlichting,"Madison, Wis.",East,football,wisconsin
146,Isaiahh Loudermilk,"Howard, Kan.",West Elk,football,wisconsin
147,Kraig Howe,"Dayton, Ohio",Archbishop Alter,football,wisconsin
148,Collin Larsh,"Marshall, Wis.",Monona Grove,football,wisconsin
149,Olive Sagapolu,"Pago Pago, American Samoa",Mater Dei (Calif.),football,wisconsin
150,Elan Koenig,"Los Angeles,                                                                Calif.",N/A,mens soccer,wisconsin
151,Robin Olofsson,"Stockholm, Sweden",N/A,mens soccer,wisconsin
152,Chris Bruch,"Peoria, Ill.",N/A,mens soccer,wisconsin
153,Mitch Guitar,"Royal Oak, Mich.",N/A,mens soccer,wisconsin
154,Andrew Akindele,"Chicago, Ill.",N/A,mens soccer,wisconsin
155,Alex Alfaro,"Arlington Heights, Ill.",N/A,mens soccer,wisconsin
156,Charles Spragg,"Auckland, New Zealand",N/A,mens soccer,wisconsin
157,Zach Klancnik,"Arlington Heights, Ill.",N/A,mens soccer,wisconsin
158,Bobby  Harris,"Rochester, Mich.",N/A,mens soccer,wisconsin
159,Olafur Olafsson,"Seltjarnarnes, Iceland",N/A,mens soccer,wisconsin
160,Noah Leibold,"Wiesbaden, Germany",N/A,mens soccer,wisconsin
161,Patrick Yim,"Arlington Heights, Ill.",N/A,mens soccer,wisconsin
162,Alejandro Estrelles Hernanz,N/A,N/A,mens soccer,wisconsin
163,Bradan Allen,"Indianapolis, Ind.",N/A,mens soccer,wisconsin
164,Isaac Schlenker,"Milwaukee,                                                                Wis.",N/A,mens soccer,wisconsin
165,Noah Melick,"Algonquin, Ill.",N/A,mens soccer,wisconsin
166,Jack Shaw,"Milwaukee, Wis.",N/A,mens soccer,wisconsin
167,Duncan Storey,"Ridgeland, Miss.",N/A,mens soccer,wisconsin
168,Michael Russell II,"Menomonee Falls, Wis.",N/A,mens soccer,wisconsin
169,Michael  Hong,"Vernon Hills, Ill.",N/A,mens soccer,wisconsin
170,Ben Leas,"Elm Grove, Wis.",N/A,mens soccer,wisconsin
171,Matthew Comiskey,"Whitefish Bay, Wis.",N/A,mens soccer,wisconsin
172,David Portugal,"Chicago, Ill.",N/A,mens soccer,wisconsin
173,Dean Cowdroy,"Canberra, Australia",N/A,mens soccer,wisconsin
174,Morten Lamps,"Flensburg, Germany",N/A,mens soccer,wisconsin
175,David Fiflis,"Indiana Head Park, Ill.",N/A,mens soccer,wisconsin
176,Beto Spielvogel,"Cuba City, Wis.",N/A,mens soccer,wisconsin
177,Alex Hupe,"Dubai, United Arab Emirates",N/A,mens soccer,wisconsin
178,Jamila Hamdan,"Middleton, Wis.",N/A,womens soccer,wisconsin
179,Lily Rawnsley,"Parker, Colo.",N/A,womens soccer,wisconsin
180,Chloe Knudtson,"Oshkosh, Wis.",N/A,womens soccer,wisconsin
181,Sammy Kleedtke,"Brighton, Mich.",N/A,womens soccer,wisconsin
182,Payton Wesley,"Hartland, Wis.",N/A,womens soccer,wisconsin
183,Grace Douglas,"Cross Plains, Wis.",N/A,womens soccer,wisconsin
184,Carolyn Anschutz,"Littleton, Colo.",N/A,womens soccer,wisconsin
185,Gabby Lawlor,"St. Louis, Mo.",N/A,womens soccer,wisconsin
186,Lauren Rice,"Noblesville, Ind.",N/A,womens soccer,wisconsin
187,Allie Winterfield,"Grand Blanc, Mich.",N/A,womens soccer,wisconsin
188,Victoria Pickett,"Barrie, Ontario",N/A,womens soccer,wisconsin
189,Grace Krygier,"Novi, Michigan",N/A,womens soccer,wisconsin
190,Natalie Viggiano,"Troy, Mich.",N/A,womens soccer,wisconsin
191,Maia Cella,"Evanston, Ill.",N/A,womens soccer,wisconsin
192,Dani Rhodes,"Waukesha, Wis.",N/A,womens soccer,wisconsin
193,Alexis Tye,"San Rafael, Calif.",N/A,womens soccer,wisconsin
194,Katharine Torchio,"Lafayette,                                                                Calif.",N/A,womens soccer,wisconsin
195,Halle Fiedler,"Montville, N. J.",N/A,womens soccer,wisconsin
196,Emily Borgmann,"Mississauga, Ontario",N/A,womens soccer,wisconsin
197,Audrey Poorman,"Milwaukee, Wis.",N/A,womens soccer,wisconsin
198,Jamie Donohue,"Evanston,                                                                Ill.",N/A,womens soccer,wisconsin
199,Steph Fabry,"Brookfield,                                                                Wis.",N/A,womens soccer,wisconsin
200,Jordyn Bloomer,"Hartland, Wis.",N/A,womens soccer,wisconsin
201,Cameron Murtha,"Kensington, Md.",N/A,womens soccer,wisconsin
202,Vivian Broderick,"Des Moines, Iowa",N/A,womens soccer,wisconsin
203,Natalie Jacobson,"Indianapolis,                                                                Ind.",N/A,womens soccer,wisconsin
204,Michayla  Herr,"Lake Barrington, Ill.",N/A,womens soccer,wisconsin
205,Jordan McNeese,"DeForest, Wis.",N/A,womens soccer,wisconsin
206,Camryn Biegalski,"Lombard, Ill.",N/A,womens soccer,wisconsin
207,Grace Quirk,"Highland Park,                                                                Ill.",N/A,womens soccer,wisconsin
208,Claire Shea,"Atlanta, Ga.",N/A,womens soccer,wisconsin
209,Lindsey Weiss,"Cedarburg, Wis.",N/A,womens soccer,wisconsin
210,Johanna Barth,"Halmstad, Sweden",N/A,womens soccer,wisconsin
211,Shuaib Aljabaly,"Coldwater, Mich.",Coldwater,mens cross country,wisconsin
212,Zack Benning,"Hastings, Minn.",Hastings,mens cross country,wisconsin
213,Ryan Clevenger,"Downers Grove, Ill.",Downers Grove North,mens cross country,wisconsin
214,Benjamin Eidenschink,"Nekoosa, Wis.",Nekoosa,mens cross country,wisconsin
215,Ansel Fellman,"Kenosha, Wis.",Kenosha Bradford,mens cross country,wisconsin
216,Kavanaugh FitzPatrick,"Minocqua, Wis.",Lakeland Union,mens cross country,wisconsin
217,Nicholas Fraser,"Pontiac, Mich.",Pontiac Notre Dame Prep,mens cross country,wisconsin
218,Finn Gessner,"Madison, Wis.",Madison Lafollette,mens cross country,wisconsin
219,Olin Hacker,"Madison, Wis.",Madison West,mens cross country,wisconsin
220,Seth Hirsch,"Omaha, Neb.",Millard West,mens cross country,wisconsin
221,Oliver Hoare,"Sydney, Australia",Trinity Grammar School Summer Hill,mens cross country,wisconsin
222,Noah Jacobs,"Corunna, Mich.",Corunna,mens cross country,wisconsin
223,Morgan McDonald,"Sydney, Australia",Newington College,mens cross country,wisconsin
224,Tyson Miehe,"Darlington, Wis.",Darlington,mens cross country,wisconsin
225,Conor Perreault,"Skokie, Ill.",Niles North,mens cross country,wisconsin
226,Derick Peters,"Hartford, S.D.",West Central,mens cross country,wisconsin
227,Jack Rader,"Middleton, Wis.",Middleton,mens cross country,wisconsin
228,Andrew Schilling,"Minocqua, Wis",Minocqua,mens cross country,wisconsin
229,Zack Snider,"Carmel, Ind.",Brebeuf Jesuit,mens cross country,wisconsin
230,Tannor Wagner,"Ashwaubenon, Wis.",Ashwaubenon,mens cross country,wisconsin
231,Danielle Bellino,"Lakeville, Minn.",Lakeville North,womens cross country,wisconsin
232,Cailyn Biegalski,"Lombard, Ill.",Glenbard East,womens cross country,wisconsin
233,Liz Bohn,"West Bend, Wis.",St. Mary's Springs Academy,womens cross country,wisconsin
234,Lucinda Crouch,"Brisbane, Australia",University of Queensland Athletics Club,womens cross country,wisconsin
235,Elli Daniels,"Chippewa Falls, Wis.",Chippewa Falls,womens cross country,wisconsin
236,Amy Davis,"Madison, Wis.",Madison Edgewood,womens cross country,wisconsin
237,Kyleigh Edwards,"Lancaster, Ohio",Fairfield Christian Academy,womens cross country,wisconsin
238,Kristen Garcia,"Sedro Woolley, Wash.",Sedro Woolley,womens cross country,wisconsin
239,Vivian Hacker,"Madison, Wis.",Madison West,womens cross country,wisconsin
240,Anissa Hacker,"McFarland, Wis.",McFarland,womens cross country,wisconsin
241,Ann Heuerman,"Columbus, Ohio",Upper Arlington,womens cross country,wisconsin
242,Katie Hietpas,"Sun Prairie, Wis.",Sun Prairie,womens cross country,wisconsin
243,Emma Langer,"Waukesha, Wis.",Waukesha West,womens cross country,wisconsin
244,Elise Large,"Fredonia, Wis.",Ozaukee,womens cross country,wisconsin
245,Hannah Mitchell,"Edina, Minnesota",Edina High School,womens cross country,wisconsin
246,Alicia Monson,"Amery, Wis.",Amery,womens cross country,wisconsin
247,Madison Mooney,"Broomfield, Colo.",Broomfield,womens cross country,wisconsin
248,Taylor Nicholson,"Avon, Ind.",Avon,womens cross country,wisconsin
249,Alissa Niggemann,"Amherst, Wis.",Amherst,womens cross country,wisconsin
250,Megan Olshanski,"Hartland, Wis.",Hartland Arrowhead,womens cross country,wisconsin
251,Izzy  Owca,"Madison, Wis.",Madison Memorial,womens cross country,wisconsin
252,Trista Pringle,"Sun Prairie, Wis.",Sun Prairie,womens cross country,wisconsin
253,Hannah Reale,"Clifton Park, N.Y.",Shenendehowa Central,womens cross country,wisconsin
254,Eleanor  Sammons,"West Lafayette, Ind.",Harrison,womens cross country,wisconsin
255,Peyton Sippy,"Janesville, Wis.",Janesville Craig,womens cross country,wisconsin
256,Shaelyn Sorensen,"Lake Elmo, Minn.",Tartan,womens cross country,wisconsin
257,Bianca Stubler,"Menomonee Falls, Wis.",Hamilton,womens cross country,wisconsin
258,McKensey Van Wie,"Sun Prairie, Wis.",Sun Prairie,womens cross country,wisconsin
259,Rachel Werking,"Brookfield, Wis.",Brookfield East,womens cross country,wisconsin
260,Sam Anderson,"Stoughton, Wis.",Stoughton,mens golf,wisconsin
261,Griffin Barela,"Lakewood, Colo.",Lakewood,mens golf,wisconsin
262,Tom  Calbi,"Barrington, Ill.",Barrington,mens golf,wisconsin
263,Cameron Frazier,"Cincinnati, Ohio",St. Xavier,mens golf,wisconsin
264,Jordan Hahn,"Spring Grove, Ill.",Richmond Burton,mens golf,wisconsin
265,Pete Kuhl,"Morton, Ill.",Morton,mens golf,wisconsin
266,Robbie Morway,"Mequon, Wis.",Homestead,mens golf,wisconsin
267,Brett Robinson,"Tustin, Calif.","Beckman (Irvine, Calif.)",mens golf,wisconsin
268,Nick Robinson,"Palos Verdes, Calif.",Palos Verdes,mens golf,wisconsin
269,Chip Savarie,"Winnetka, Ill.",Loyola Academy,mens golf,wisconsin
270,Riya Ahuja,"Gurgaon, India",Singapore American School,womens golf,wisconsin
271,Claire Fitzgerald,"Lake Mary, Fla.",Seminole County Virtual School,womens golf,wisconsin
272,Alyssa  Gromala,"Mokena, Ill.",Providence Catholic,womens golf,wisconsin
273,Tess Hackworthy,"Madison, Wis.",Edgewood,womens golf,wisconsin
274,Mackenzie Hahn,"Spring Grove, Ill.",Richmond-Burton,womens golf,wisconsin
275,Eloise Healey,"Liverpool, England",The Blue Coat School,womens golf,wisconsin
276,Aya Johnson,"North Muskegon,                                                            Mich.",North Muskegon,womens golf,wisconsin
277,Tracy Lee,"Seoul, South Korea",Bishops Gate (Fla.),womens golf,wisconsin
278,Jessica Reinecke,"Verona, Wis.",Verona,womens golf,wisconsin
279,Bobbi Stricker,"Madison, Wis.",Waunakee,womens golf,wisconsin
280,Gabrielle Tomeo,"Bradenton, Fla.",Manatee,womens golf,wisconsin
281,Bunyaporn (Nat) Zeng,"Bangkok, Thailand",International Junior Golf Academy,womens golf,wisconsin
282,Caleb Aman,"Bettendorf, Iowa",Bettendorf,mens swimming,wisconsin
283,Matt Aronson,"Ivyland, Pa.",Council Rock North,mens swimming,wisconsin
284,Ben Attenberger,"Brookfield, Wis.",Brookfield East,mens swimming,wisconsin
285,Griffin Back,"Eden Prairie, Minn.",Eden Prairie,mens swimming,wisconsin
286,Jared Baetzold,"North Saint Paul, Minn.",North,mens swimming,wisconsin
287,Stephen Boden,"Bellevue, Wash.",Archbishop Murphy,mens swimming,wisconsin
288,Kevin Braun,"McHenry, Ill.",McHenry,mens swimming,wisconsin
289,Idan Dotan,"Beit Dagan, Israel",Ramot Bat Yam,mens swimming,wisconsin
290,Eli Fouts,"Gaithersburg, Md.",Quince Orchard,mens swimming,wisconsin
291,Erik Gessner,"Plymouth, Minn.",Minnetonka,mens swimming,wisconsin
292,Eric Geunes,"Gainesville, Fla.",Gainesville,mens swimming,wisconsin
293,Ido Haber,"Kiryat Bialik, Israel",Ort Kiryat Motzkin,mens swimming,wisconsin
294,Matthew Hillmer,"Weldon Spring, Mo.",De Smet Jesuit,mens swimming,wisconsin
295,MJ Mao,"Honolulu, Hawaii",Maryknoll (Hawaii),mens swimming,wisconsin
296,Michael Milinovich,"Aurora, Ill.",West,mens swimming,wisconsin
297,Graham Miotke,"Rochester Hills, Mich.",Rochester Adams,mens swimming,wisconsin
298,Robert Niemann,"Stillwater, Minn.",Stillwater,mens swimming,wisconsin
299,Frank Niziolek,"Bartlett, Ill.",South Elgin,mens swimming,wisconsin
300,Matthew Novinski,"Grand Island, Neb.",Central Catholic,mens swimming,wisconsin
301,Ethan O'Neill,"Cherry Hill, N.J.",East,mens swimming,wisconsin
302,Andrew Pearce,"San Francisco, Calif.",Lowell,mens swimming,wisconsin
303,Kevin Pomeroy,"Half Moon Bay, Calif.",Half Moon Bay,mens swimming,wisconsin
304,Brayden Schachle,"Wasilla, Alaska",Wasilla,mens swimming,wisconsin
305,Niko Stines,"Atlanta, Ga.",North,mens swimming,wisconsin
306,Mike Sullivan,"Bethesda, Md.",Walt Whitman,mens swimming,wisconsin
307,Justin Temprano,"Madison, Wis.",Memorial,mens swimming,wisconsin
308,Cameron Tysoe,"Canberra, Australia",Canberra Grammar,mens swimming,wisconsin
309,Chris Wills,"Middleton, Wis.",Home School,mens swimming,wisconsin
310,Tyler Zelen,"Duluth, Minn.",East,mens swimming,wisconsin
311,Kelsi Artim,"Crown Point, Ind.",Crown Point,womens swimming,wisconsin
312,Claire Birchenough,"Ross, Calif.",Redwood,womens swimming,wisconsin
313,Claire Boschee,"Sartell, Minn.",Sartell,womens swimming,wisconsin
314,Savanna Carlson,"Phoenix, Ariz.",Arcadia,womens swimming,wisconsin
315,Rachel Choi,"Sacramento, Calif.",Rio Americano,womens swimming,wisconsin
316,Isabel Cortina,"Neenah, Wis.",Neenah,womens swimming,wisconsin
317,Kathleen Coughlin,N/A,N/A,womens swimming,wisconsin
318,Allison Courtney,"Wilton, Conn.",Wilton,womens swimming,wisconsin
319,Megan Doty,"Hartland, Wis.",Arrowhead,womens swimming,wisconsin
320,Margaret Guanci,"Riverwoods, Ill.",Loyola Academy,womens swimming,wisconsin
321,Alex Hafey,"Arvada, Colo.",Mullen,womens swimming,wisconsin
322,Hazel Hertting,"Appleton, Wis.",Neenah,womens swimming,wisconsin
323,Gabby Higgins,"Grand Rapids, Mich.",East,womens swimming,wisconsin
324,Lillie Hosack,"Cedarburg, Wis.",Cedarburg,womens swimming,wisconsin
325,Abby Kochevar,"Castle Pines, Colo.",Rock Canyon,womens swimming,wisconsin
326,Izzy  Lampre,"Brisbane, Australia",Genesis Christian,womens swimming,wisconsin
327,Hannah Lindsey,"Potomac, Md.",Winston Churchill,womens swimming,wisconsin
328,Sydney Lofquist,"Youngstown, Ohio",Usruline/USC,womens swimming,wisconsin
329,Molly Manchon,"Waukesha, Wis.",South,womens swimming,wisconsin
330,Beata Nelson,"Madison, Wis.",Verona,womens swimming,wisconsin
331,Alana Palmer,"Lincoln, Neb.",Southwest,womens swimming,wisconsin
332,Alex Reddington,"Highlands Ranch, Colo.",St. Mary’s Academy,womens swimming,wisconsin
333,Paige Richardson,"Hermosa Beach, Calif.",Mira Costa,womens swimming,wisconsin
334,Ari Saghafi,"Albany, Calif.",Albany,womens swimming,wisconsin
335,Avalon Schultz,"Cupertino, Calif.",Cupertino,womens swimming,wisconsin
336,Emmy Sehmann,"Bowling Green, Ohio",Bowling Green,womens swimming,wisconsin
337,Jenna Silvestri,"Middleton, Wis.",Madison Edgewood,womens swimming,wisconsin
338,Kendall Smith,"Carmel, Ind.",Carmel,womens swimming,wisconsin
339,Holly Stoll,"Hartland, Wis.",Arrowhead,womens swimming,wisconsin
340,Julia Stupar,"Stevens Point, Wis.",Stevens Point Area,womens swimming,wisconsin
341,Maddi Tew,"New Berlin, Wis.",West,womens swimming,wisconsin
342,Grace Tierney,"Wilmette, Ill.",Loyola Academy,womens swimming,wisconsin
343,Carly  Townsend,"Dana Point, Calif.",JSerra Catholic,womens swimming,wisconsin
344,Jess Unicomb,"Gold Coast, Australia",All Saints Anglican,womens swimming,wisconsin
345,Madison Waechter,"Silver Spring, Md.",Montgomery Blair,womens swimming,wisconsin
346,Alexandra Zeiss,"Buffalo, Minn.",Buffalo,womens swimming,wisconsin
347,Chase Colton,"Davie, Fla.",N/A,mens tennis,wisconsin
348,Jesper Freimuth,"Berlin, Germany",N/A,mens tennis,wisconsin
349,Robert Krill,"Elm Grove, Wis.",N/A,mens tennis,wisconsin
350,Daniel Nuzhny,"Fort Lee, N.J.",N/A,mens tennis,wisconsin
351,Osgar O'Hoisin,"Dublin, Ireland",N/A,mens tennis,wisconsin
352,Jared Pratt,"Charleston, S.C.",N/A,mens tennis,wisconsin
