,name,hometown,high school,school,name text,hometown text,high school text,school text,sport,college
56,Owen Fankhauser,"Stow, Ohio",N/A,Stow-Munroe Falls,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
57,Luke Donovan,"Scottsdale, Ariz.",N/A,Desert Mountain,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
58,Austin Kutscher,"Massillon, Ohio",N/A,Massillon,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
59,K'Vaughan Pope,"Dinwiddie, Va.",N/A,Dinwiddie,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
60,Derrick Malone,"Dayton, Ohio",N/A,Thurgood Marshall,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
61,Trayvon Wilburn,"Cincinnati, Ohio",N/A,Mount Healthy,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
62,Javontae Jean-Baptiste,"Oradell, N.J.",N/A,Bergen Catholic,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
63,Malik Harrison,"Columbus, Ohio",N/A,Walnut Ridge,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
64,Hayden Jester,"Cincinnati, Ohio",N/A,LaSalle,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
65,Lloyd McFarquhar,"Cleveland, Ohio",N/A,Brush,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
66,Bradley Robinson,"Troy, Mich.",N/A,Athens,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
67,Robert Cope,"Dublin, Ohio",N/A,Jerome,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
68,Ryan Batsch,"Cincinnati, Ohio",N/A,Loveland,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
69,Ben Schmiesing,"Piqua, Ohio",N/A,Piqua,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
70,Cade Kacherski,"Dublin, Ohio",N/A,Jerome,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
71,Justin Hilliard,"Cincinnati, Ohio",N/A,St. Xavier,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
72,Logan Hittle,"Nashport, Ohio",N/A,Tri-Valley,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
73,Tate Duarte,"Poland, Ohio",N/A,Poland,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
74,Liam McCullough,"Columbus, Ohio",N/A,Worthington Kilbourne,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
75,Xavier Johnson,"Cincinnati, Ohio",N/A,Summit Country Day,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
76,Nathan Brock,"Powell, Ohio",N/A,Olentangy Liberty,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
77,Dante Booker,Akron,N/A,St. Vincent-St. Mary,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
78,Wyatt Davis,"Bellflower, Calif.",N/A,St. John Bosco,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
79,Davon Hamilton,"Pickerington, Ohio",N/A,Central,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
80,Tyler Friday,"Ramsey, N.J.",N/A,Don Bosco Prep,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
81,Matthew Jones,"Brooklyn, N.Y.",N/A,Erasmus Hall,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
82,Malik Barrow,"Tampa, Fla.",N/A,Catholic & IMG Academy,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
83,Aaron Cox,"Mantua, Ohio",N/A,Crestwood,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
84,Jack Cappabianca,"Berlin Center, Ohio",N/A,Western Reserve,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
85,Joshua Alabi,"Detroit, Mich.",N/A,Cass Tech,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
86,Isaiah Prince,"Greenbelt, Md.",N/A,Eleanor Roosevelt,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
87,Blake Pfenning,"Wapakoneta, Ohio",N/A,Wapakoneta,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
88,Gavin Cupp,"Leipsic, Ohio",N/A,Leipsic H.S.,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
89,Brandon Pahl,"Cutler, Ohio",N/A,Warren,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
90,Kevin Woidke,"Cleveland, Ohio",N/A,St. Ignatius,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
91,Jack Jamieson,"Cleveland, Ohio",N/A,St. Ignatius,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
92,Phillip Thomas,"Louisville, Ohio",N/A,Louisville,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
93,Malcolm Pridgeon,"Central Islip, N.Y",N/A,Central Islip H.S.,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
94,Robert Landers,"Dayton, Ohio",N/A,Huber Heights Wayne,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
95,Zaid Hamdan,"Mason, Ohio",N/A,Mason,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
96,Chris Kuhn,"Sandusky, Ohio",N/A,St. Mary Central Catholic,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
97,Noah Donald,"Uniontown, Ohio",N/A,Walsh Jesuit,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
98,Josh Myers,"Miamisburg, Ohio",N/A,Miamisburgh,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
99,Tommy Togiai,"Pocatello, Idaho",N/A,Highland,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
100,Michael Jordan,"Canton, Mich.",N/A,Plymouth,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
101,Max Wray,"Franklin, Tenn.",N/A,Franklin,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
102,Thayer Munford,"Cincinnati, Ohio",N/A,Massillon Washington,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
103,Branden Bowen,"Draper, Utah",N/A,Corner Canyon,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
104,Nicholas Petit-Frere,"Tampa, Fla.",N/A,Berkeley Prep,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
105,Demetrius Knox,"Fort Worth, Texas",N/A,All Saints Episcopal,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
106,Brady Taylor,"Columbus, Ohio",N/A,Bishop Ready,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
107,C.J. Saunders,"Dublin, Ohio",N/A,Coffman H.S,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
108,Jake Hausmann,"Cincinnati, Ohio",N/A,Archbishop Moeller,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
109,Garyn Prater,"Cincinnati, Ohio",N/A,Wyoming,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
110,Terry McLaurin,Indianapolis,N/A,Cathedral,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
111,Brock Davin,"Cincinnati, Ohio",N/A,St. Xavier,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
112,L'Christian Smith,"Huber Heights, Ohio",N/A,Wayne,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
113,Dre'Mont Jones,"Cleveland, Ohio",N/A,St. Ignatius,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
114,Ellijah Gardiner,"Kemp, Texas",N/A,Kemp,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
115,Jeremy Ruckert,"Lindenhurst, N.Y.",N/A,Lindenhurst,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
116,Luke Farrell,"Perry, Ohio",N/A,Perry H.S.,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
117,Antwuan Jackson,"Ellenwood, Ga.",N/A,Cedar Grove / Blinn College,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
118,Bryan Kristan,"Canfield, Ohio",N/A,Canfield,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
119,Drue Chrisman,"Cincinnati, Ohio",N/A,Cincinnati LaSalle H.S.,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
120,Haskell Garrett,"Las Vegas, Nev.",N/A,Bishop Gorman,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
121,Jake Metzer,"Doylestown, Pa.",N/A,Central Bucks West,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
122,Roen McCullough,"Columbus, Ohio",N/A,Worthington Kilbourn,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
123,Blake Haubeil,"Buffalo, N.Y.",N/A,Canisius,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
124,Sean Nuernberger,"Buckner, Ky.",N/A,Oldham Co.,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
125,Nick Bosa,"Fort Lauderdale, Fla.",N/A,St. Thomas Aquinas,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
126,Jerron Cage,"Cincinnati, OH",N/A,Winton Woods,Name,HOMETOWN,N/A,LAST SCHOOL,football,ohio_state
0,Parker Siegfried,"Granville, Ohio",Granville,Granville,Name,Hometown,High School,High School,mens soccer,ohio_state
1,Osman Fofanah,"Canberra, Australia",Amaroo School,Amaroo School,Name,Hometown,High School,High School,mens soccer,ohio_state
2,CC Uche,"Lawrenceville, Ga.",Collins Hill,Collins Hill,Name,Hometown,High School,High School,mens soccer,ohio_state
3,Brady Blackwell,"Dublin, Ohio",Dublin Scioto,Dublin Scioto,Name,Hometown,High School,High School,mens soccer,ohio_state
4,Will Hirschman,"Carmel, Ind.",Brebeuf Jesuit Preparatory,Brebeuf Jesuit Preparatory,Name,Hometown,High School,High School,mens soccer,ohio_state
5,Jacob Goyen,"Frisco, Texas",Lone Star,Lone Star,Name,Hometown,High School,High School,mens soccer,ohio_state
6,John Swann,"Seattle, Wash.",O'Dea,O'Dea,Name,Hometown,High School,High School,mens soccer,ohio_state
7,Michael Prosuk,"Westfield, N.J.",Westfield,Westfield,Name,Hometown,High School,High School,mens soccer,ohio_state
8,Devyn Etling,"Ashland, Ohio",Ashland,Ashland,Name,Hometown,High School,High School,mens soccer,ohio_state
9,Joshua Jackson-Ketchup,"Margate, Fla.",Montverde Academy,Montverde Academy,Name,Hometown,High School,High School,mens soccer,ohio_state
10,Xavier Green,"Kapiti Coast, New Zealand",Kapiti College,Kapiti College,Name,Hometown,High School,High School,mens soccer,ohio_state
11,Chase Carraher,"McKinney, Texas",McKinney North,McKinney North,Name,Hometown,High School,High School,mens soccer,ohio_state
12,Cory DuBois,"Westlake, Ohio",Westlake,Westlake,Name,Hometown,High School,High School,mens soccer,ohio_state
13,Mitch Bergman,"Canal Winchester, Ohio",Bishop Hartley,Bishop Hartley,Name,Hometown,High School,High School,mens soccer,ohio_state
14,Alex Nichols,"Fishers, Ind.",Fishers,Fishers,Name,Hometown,High School,High School,mens soccer,ohio_state
15,Colin Lynch,"Aurora, Ill.",Waubonsie Valley,Waubonsie Valley,Name,Hometown,High School,High School,mens soccer,ohio_state
16,Leo Kossaka,"Sherbrooke, Quebec",Saint-Exupery Secondary School,Saint-Exupery Secondary School,Name,Hometown,High School,High School,mens soccer,ohio_state
17,Theo Alexis,"London, England",Canons,Canons,Name,Hometown,High School,High School,mens soccer,ohio_state
18,Jack Holland,"Dublin, Ohio",Dublin Coffman,Dublin Coffman,Name,Hometown,High School,High School,mens soccer,ohio_state
19,Michael Dichlian,"Copley, Ohio",Copley,Copley,Name,Hometown,High School,High School,mens soccer,ohio_state
20,Chaise Thiel,"San Antonio, Texas",IMG Academy,IMG Academy,Name,Hometown,High School,High School,mens soccer,ohio_state
21,Jake Scheper,"Cincinnati, Ohio",Shattuck-St. Mary's,Shattuck-St. Mary's,Name,Hometown,High School,High School,mens soccer,ohio_state
