,name,hometown,high school?,sport,college
82,Kristian Welch,"Iola, Wisconsin",Iola-Scandinavia,football,iowa
83,Barrington Wade,"Skokie, Illinois",Niles North,football,iowa
84,Brady Ross,"Humboldt, Iowa",Humboldt,football,iowa
85,Brandon Snyder,"Larchwood, Iowa",West Lyon,football,iowa
86,T.J.  Hockenson,"Chariton, Iowa",Chariton,football,iowa
87,Nate Wieting,"Rockford, Illinois",Rockford Lutheran,football,iowa
88,Parker Hesse,"Waukon, Iowa",Waukon,football,iowa
89,Colton  Dinsdale,"Reinbeck, Iowa",Gladbrook-Reinbeck,football,iowa
90,Drew Thomas,"Humboldt, Iowa",Humboldt,football,iowa
91,Shaun Beyer,"Shellsburg, Iowa",Cedar Rapids Kennedy,football,iowa
92,Dillon Doyle,"Iowa City, Iowa",West,football,iowa
93,Ben Campos,"West Des Moines, Iowa",Valley,football,iowa
94,Joe Ludwig,"Middleton, Wisconsin",Middleton,football,iowa
95,Austin Kelly,"Hickory Hills, Illinois",Stagg,football,iowa
96,Tommy Kujawa,"Greendale, Wisconsin",Greendale,football,iowa
97,Lane Akre,"Geneseo, Illinois",Geneseo,football,iowa
98,Nick Anderson,"Waukee, Iowa",Waukee,football,iowa
99,Jack Hockaday,"Forsyth, Illinois",Maroa-Forsyth,football,iowa
100,Bryce Schulte,"Cedar Rapids, Iowa",Xavier,football,iowa
101,Nick Niemann,"Sycamore, Illinois",Sycamore,football,iowa
102,Jackson Subbert,"Williamsburg, Iowa",Williamsburg,football,iowa
103,Amani Jones,"Chicago, Illinois",Phillips,football,iowa
104,Garret Jansen,"Pella, Iowa",Pella,football,iowa
105,Daviyon Nixon,"Kenosha, Wisconsin",Indian Trail,football,iowa
106,Kyle Taylor,"Silver Springs, Maryland","Gonzaga, Washington, D.C.",football,iowa
107,Chauncey Golston,"Detroit, Michigan",East English Village Prep,football,iowa
108,Jake Newborg,"Inwood, Iowa",West Lyon,football,iowa
109,Ross Reynolds,"Waukee, Iowa",Waukee,football,iowa
110,Cole Banwart,"Ottosen, Iowa",Algona,football,iowa
111,Spencer Williams,"Cedar Falls, Iowa",Cedar Falls,football,iowa
112,Kyler Schott,"Coggon, Iowa",North Linn,football,iowa
113,Dalles Jacobus,"Palo, Iowa",Cedar Rapids Kennedy,football,iowa
114,Levi Paulsen,"Moville, Iowa",Woodbury Central,football,iowa
115,Levi Duwa,"Kalona, Iowa",Mid-Prairie,football,iowa
116,Landan Paulsen,"Moville, Iowa",Woodbury Central,football,iowa
117,Keegan Render,"Indianola, Iowa",Indianola,football,iowa
118,Mark Kallenberger,"Bettendorf, Iowa",Bettendorf,football,iowa
119,Coy Kirkpatrick,"Madrid, Iowa",Madrid,football,iowa
120,Austin Schulte,"Pella, Iowa",Pella,football,iowa
121,Tristan Wirfs,"Mount Vernon, Iowa",Mount Vernon,football,iowa
122,Dalton Ferguson,"Solon, Iowa",Solon,football,iowa
123,Alaric Jackson,"Detroit, Michigan",Renaissance,football,iowa
124,Devonte Young,"Waldorf, Maryland",North Point,football,iowa
125,Jack Kallenberger,"Bettendorf, Iowa",Bettendorf,football,iowa
126,Nick Easley,"Newton, Iowa",Newton,football,iowa
127,Austin Spiewak,"Rolling Meadows, Illinois",Fremd,football,iowa
128,Nate Vejvoda,"Homer Glen, Illinois",Providence Catholic,football,iowa
129,Noah Feldman,"West Liberty, Iowa",West Liberty,football,iowa
130,Noah Fant,"Omaha, Nebraska",Omaha South,football,iowa
131,Jacob Coons,"Solon, Iowa",Solon,football,iowa
132,Nico Ragaini,"East Haven, Connecticut",Notre Dame,football,iowa
133,Sam Brincks,"Carroll, Iowa",Kuemper,football,iowa
134,Miguel Recinos,"Mason City, Iowa",Mason City,football,iowa
135,Brady Reiff,"Parkston, South Dakota",Parkston,football,iowa
136,Brandon Simon,"Newark, New Jersey",Don Bosco Prep,football,iowa
137,A.J. Epenesa,"Glen Carbon, Illinois",Edwardsville,football,iowa
138,Caleb Shudak,"Council Bluffs, Iowa",Lewis Central,football,iowa
139,Cedrick  Lattimore,"Redford, Michigan",East English Village Prep,football,iowa
140,Matt Nelson,"Cedar Rapids, Iowa",Xavier,football,iowa
141,Romeo McKnight,"Crystal Lake, Illinois",Crystal Lake Central,football,iowa
142,Anthony Nelson,"Urbandale, Iowa",Waukee,football,iowa
143,Seth Benson,"Sioux Falls, South Dakota",Washington,football,iowa
144,Julius Brents,"Indianapolis, Indiana",Warren Central,football,iowa
145,Blair Brooks,"Cedar Rapids, Iowa",Marion,football,iowa
146,Dallas Craddieth,"St. Louis, Missouri",Hazelwood Central,football,iowa
147,Samson Evans,"Crystal Lake, Illinois",Prairie Ridge,football,iowa
148,Joe Evans,"Ames, Iowa",Ames,football,iowa
149,Matt Fagan,"Council Bluffs, Iowa",St. Albert,football,iowa
150,Henry Geil,"Green Bay, Wisconsin",Preble,football,iowa
151,Cody Ince,"Luck, Wisconsin",Unity,football,iowa
152,Jeff Jenkins,"Crystal Lake, Illinois",Prairie RIdge,football,iowa
153,D.J. Johnson,"Indianapolis, Indiana",North Central,football,iowa
154,Logan Klemp,"Jewell, Iowa",South Hamilton,football,iowa
155,Tyler Linderbaum,"Solon, Iowa",Solon,football,iowa
156,Calvin Lockett,"Largo, Florida",Largo,football,iowa
157,Jayden McDonald,"Suwanee, Georgia",North Gwinnett,football,iowa
158,Kaevon Merriweather,"Belleville, Michigan",Belleville,football,iowa
159,Nathan Nelson,"Waukee, Iowa",Waukee,football,iowa
160,Turner Pallissard,"Frankfort, Illinois",Lincoln-Way East,football,iowa
161,Jack Plumb,"Green Bay, Wisconsin",Bay Port,football,iowa
162,Monte Pottebaum,"Larchwood, Iowa",West Lyon,football,iowa
163,Mitch Riggs,"West Des Moines, Iowa",Dowling,football,iowa
164,Terry Roberts,"Erie, Pennsylvania",Cathedral Prep,football,iowa
165,Connor Ruth,"Malcolm, Nebraska",Seward,football,iowa
166,Brian Sadler,"Jesup, Iowa",Jesup,football,iowa
167,Noah Shannon,"Montgomery, Illinois",Oswego,football,iowa
168,Jaden Snyder,"Larchwood, Iowa",West Lyon,football,iowa
169,Kordell Stillmunkes,"Hazel Green, Wisconsin",Cuba City,football,iowa
170,Ben Subbert,"Williamsburg, Iowa",Williamsburg,football,iowa
171,Mike Timm,"Delafield, Wisconsin",Kettle Moraine,football,iowa
172,"Tyrone Tracy, Jr.","Indianapolis, Indiana",Decatur Central,football,iowa
173,John Waggoner,"West Des Moines, Iowa",Dowling Catholic,football,iowa
174,Trey Winters,"Ankeny, Iowa",Centennial,football,iowa
175,Cora Meyers,"Riverdale, Iowa",Pleasant Valley,womens soccer,iowa
176,Zoey Slettehaugh,"Lenexa, Kan.",Bishop Meige,womens soccer,iowa
177,Claire Graves,"Noblesville, Ind.",Noblesville,womens soccer,iowa
178,Hailey Rydberg,"St. Charles, Ill.",St. Charles North,womens soccer,iowa
179,Morgan Kemerling,"Aurora, Ill.",Waubonsie Valley,womens soccer,iowa
180,Kaleigh Haus,"Des Moines, Iowa",Carlisle,womens soccer,iowa
181,Riley Whitaker,"Ankeny, Iowa",Ankeny,womens soccer,iowa
182,Isabella Blackman,"Bettendorf, Iowa",Bettendorf,womens soccer,iowa
183,Skylar Alward,"Littleton, Colo.",Columbine,womens soccer,iowa
184,Jenna Kentgen,"Naperville, Ill.",Metea Valley,womens soccer,iowa
185,Karsen Rauch,"Noblesville, Ind.",Noblesville,womens soccer,iowa
186,Natalie Winters,"Plymouth, Mich.",Canton,womens soccer,iowa
187,Sydney Blitchok,"Grandville, Mich.",Grandville,womens soccer,iowa
188,Olivia Fiegel,"Springfield, Va.",Robinson Secondary School,womens soccer,iowa
189,Bianca Acuario,"Marysville, Wash.",Marysville Pilchuck,womens soccer,iowa
190,Leah Moss,"Plymouth, Mich.",Salem,womens soccer,iowa
191,Rose Ripslinger,"Davenport, Iowa",Davenport                                        Assumption,womens soccer,iowa
192,Olivia Hellweg,"Cedar Rapids, Iowa",Cedar Rapids Kennedy,womens soccer,iowa
193,Hannah Drkulec,"Windsor, Ontario, Canada",St. Anne,womens soccer,iowa
194,Diane Senkowski,"Livonia, Mich.",Adlai E. Stevenson,womens soccer,iowa
195,Jenny Cape,"Brookfield, Wis.",Brookfield Central,womens soccer,iowa
196,Emma Tokuyama,"Saline, Mich.",Saline,womens soccer,iowa
197,Grace Necker,"Bettendorf, Iowa",Pleasant Valley,womens soccer,iowa
198,Adrianna Naumoski,"St. John, Ind.",Lake Central,womens soccer,iowa
199,Sara  Wheaton,"Chandler, Ariz.",Basha,womens soccer,iowa
200,Josie Durr,"Solon, Iowa",Solon,womens soccer,iowa
201,Monica Wilhelm,"Antioch, Ill.",Antioch Community,womens soccer,iowa
202,Devin Burns,"Green Oaks, Ill.",Loyola Academy,womens soccer,iowa
203,Riley Burns,"Green Oaks, Ill.",Loyola Academy,womens soccer,iowa
204,Brandon Cooley,"Bettendorf, Iowa",Bettendorf,mens cross country,iowa
205,Ian Eklin,"Plymouth, Minn.",Wayzata,mens cross country,iowa
206,Noah Healy,"Frankfort, Ill.",Lincoln-Way East,mens cross country,iowa
207,Bailey Hesse-Withrobe,"Stillwater, Minn.",Stillwater,mens cross country,iowa
208,Evan Jacobs,"Sycamore, Ill.",Sycamore,mens cross country,iowa
209,Michael Melchert,"Monticello, Iowa",Monticello,mens cross country,iowa
210,Daniel Murphy,"Marion, Iowa",Linn-Mar,mens cross country,iowa
211,Nathan Mylenek,"Clarkston, Mich.",Pontiac Notre Dame,mens cross country,iowa
212,Jeff Roberts,"River Vale, NJ",Pascack Valley,mens cross country,iowa
213,Luke Sampson,"Little Chute, Wis.",Little Chute,mens cross country,iowa
214,Spencer Smith,N/A,N/A,mens cross country,iowa
215,Konnor  Sommer,N/A,N/A,mens cross country,iowa
216,Karson Sommer,"Bettendorf, Iowa",Pleasant Valley,mens cross country,iowa
217,Daniel Soto,"West Des Moines, Iowa",Valley,mens cross country,iowa
218,Logan Akason,N/A,N/A,womens cross country,iowa
219,Mary Arch,"Iowa City, Iowa",City High,womens cross country,iowa
220,Taylor Arco,"Mission Viejo, Calif.",Mission Viejo,womens cross country,iowa
221,Ashley Bryja,N/A,N/A,womens cross country,iowa
222,Lily Campbell,N/A,N/A,womens cross country,iowa
223,Maddie Carver,"Urbandale, Iowa",Urbandale,womens cross country,iowa
224,Ashley Espinosa,"Lindenhurst, Ill",Lake Villa,womens cross country,iowa
225,Sophia  Gilbert,N/A,N/A,womens cross country,iowa
226,Emma Gordan,N/A,N/A,womens cross country,iowa
227,Julie Hollensbe,"Williamsburg, Iowa",Williamsburg,womens cross country,iowa
228,Anna Hostetler,N/A,N/A,womens cross country,iowa
229,Mallory King,"Davenport, Iowa",Assumption,womens cross country,iowa
230,Kylie Latham,N/A,N/A,womens cross country,iowa
231,Grace McCabe,N/A,N/A,womens cross country,iowa
232,Jessica McKee,N/A,N/A,womens cross country,iowa
233,Wren Renquist,"Okinawa City, Japan",Kadena,womens cross country,iowa
234,Tia Saunders,"Iowa City, Iowa",West High,womens cross country,iowa
235,Megan Schott,N/A,N/A,womens cross country,iowa
236,Andrea Shine,"Crystal Lake, Ill.",Prairie Ridge,womens cross country,iowa
237,Addie Swanson,"Bettendorf, Iowa",Pleasant Valley,womens cross country,iowa
238,Patty Teggatz,N/A,N/A,womens cross country,iowa
239,Elzerie Van Dyk,N/A,N/A,womens cross country,iowa
240,Sidney Vancil,N/A,N/A,womens cross country,iowa
241,Macie Weber,"Cascade, Iowa",Cascade,womens cross country,iowa
242,Lindsay Welker,"Terre Haute, Ind.",North,womens cross country,iowa
243,Aly Weum,"Stoughton, Wis.",Stoughton,womens cross country,iowa
244,Jordan Winke,N/A,N/A,womens cross country,iowa
245,Tyler Bussert,"Port Byron, Illinois",Riverdale,mens golf,iowa
246,Aaron DeNucci,"Clive, Iowa",Waukee,mens golf,iowa
247,Gonzalo Leal Montero,"Seville, Spain",IES Ortega y Gasset,mens golf,iowa
248,Alex  Moorman,"Centerville, Iowa",Centerville High School,mens golf,iowa
249,Jake Rowe,"Portadown, Northern Ireland, United Kingdom",N/A,mens golf,iowa
250,Alex Schaake,"Omaha, Neb.",Creighton Prep,mens golf,iowa
251,Jack  Simpson,"Aurora, Ontario",The Country Day School,mens golf,iowa
252,Matthew Walker,"Ottumwa, Iowa",Ottumwa,mens golf,iowa
253,Benton  Weinberg,"Potomac, Maryland",Sidwell Friends School,mens golf,iowa
254,Annalee Dannegger,"Wheaton, Ill.",Wheaton Warrenville South,womens golf,iowa
255,Rachel Fujitani,"Phoenix, Ariz.",Hamilton,womens golf,iowa
256,Kristin Glesne,"San Antonio, Texas",Reagan High School,womens golf,iowa
257,Stephanie Herzog,"Red Wing, Minn.",Red Wing,womens golf,iowa
258,Jessica Ip,"Richmond Hill, Ontario, Canada",Jean Vanier Catholic,womens golf,iowa
259,Anna Kim,"Tulsa, Okla.",Union,womens golf,iowa
260,Morgan Kukla,"Winthrop Harbor, Ill.",Zion Benton Township,womens golf,iowa
261,Sophie Liu,"Vancouver, B.C.",Viera (Florida),womens golf,iowa
262,Sarah Overton,"Iowa City, Iowa",City,womens golf,iowa
263,Shawn  Rennegarbe,"Addieville, Ill.",Nashville Community,womens golf,iowa
264,Elisa Suarez,"Oviedo, Asturias, Spain",Santa Teresa,womens golf,iowa
265,Jackson Allmon,"Council Bluffs, Iowa",Saint Albert,mens swimming,iowa
266,Mateusz Arndt,"Gdynia, Poland",Gimnazjum 10,mens swimming,iowa
267,Caleb Babb,"Jacksonville, Ill.",Jacksonville - Westfair Christian Academy,mens swimming,iowa
268,Will Brenner,"Ypsilanti, Mich.",Huron,mens swimming,iowa
269,Michal Brzus,"Bodaczow, Poland",1 LO,mens swimming,iowa
270,Ben Colin,"Dubuque, Iowa",Dubuque Senior,mens swimming,iowa
271,Dolan Craine,"Carver, Minn.",Chanhassen,mens swimming,iowa
272,Weston Credit,"La Grange, Ill.",Lyons Township,mens swimming,iowa
273,Sam Dumford,"Downers Grove, Ill.",Downers Grove South,mens swimming,iowa
274,Anze Fers Erzen,"Ljbljana, Slovenia",Bežigrad Grammar School,mens swimming,iowa
275,Andrew Fierke,"Fort Dodge, Iowa",Fort Dodge,mens swimming,iowa
276,Steve Fiolic,"Urbandale, Iowa",Johnston,mens swimming,iowa
277,Anton Hoherz,"Spring, Texas",Oak Ridge,mens swimming,iowa
278,Matt Kamin,"Dunlap, Ill.",Notre Dame,mens swimming,iowa
279,Jackson Kuhlers,"Urbandale, Iowa",Waukee,mens swimming,iowa
280,Kenneth Mende,"Chemnitz, Saxony, Germany",Sportgymnasium Chemnitz,mens swimming,iowa
281,Joe Myhre,"St. Charles, Ill.",St. Charles North,mens swimming,iowa
282,Tanner Nelson,"Bettendorf, Iowa",Bettendorf,mens swimming,iowa
283,Thomas Pederson,"Minnetonka, Minn.",Minnetonka,mens swimming,iowa
284,Jonatan Posligua,"Guayaquil, Ecuador",Unidad Educativa Liceo Naval de Guayaquil,mens swimming,iowa
285,Jacob Rosenkoetter,"Austin, Texas",N/A,mens swimming,iowa
286,Matjaz Rozman,"Ljubljana, Slovenia",Bežigrad Grammar School,mens swimming,iowa
287,Tom Schab,"Fresno, Calif.",Clovis West,mens swimming,iowa
288,Will Scott,"Iowa City, Iowa",Iowa City West,mens swimming,iowa
289,Jack Smith,"Stoke-On-Trent, England",Plymouth College,mens swimming,iowa
290,Daniel Swanepoel,"Cape Town, Africa",South African College Schools,mens swimming,iowa
291,Michael Tenney,"Chino Hills, Calif.",Chino Hills,mens swimming,iowa
292,Forrest White,"Danville, Calif.",De La Salle,mens swimming,iowa
293,Hannah Burvill,"Pyrford, Great Britain","Notre Dame Senior, Cobham",womens swimming,iowa
294,Olivia Cook,"Rochester, Minn.",Mayo,womens swimming,iowa
295,Olivia Dopkiss,"Rockford, Mich.",Rockford,womens swimming,iowa
296,Kelsey Drake,"Marion, Iowa",Linn-Mar,womens swimming,iowa
297,Allyssa Fluit,"Pleasant Hill, Iowa",Southeast Polk,womens swimming,iowa
298,Mallory Fox,"Whitefish Bay, Wis.",Grafton,womens swimming,iowa
299,Morgan Grout,"Carmel, Ind.",Carmel,womens swimming,iowa
300,Meghan Hackett,"Cedar Falls, Iowa",Cedar Falls,womens swimming,iowa
301,Jolynn Harris,"Des Moines, Iowa",Lincoln,womens swimming,iowa
302,Mackenzie Harris,"Melbourne, Australia",N/A,womens swimming,iowa
303,Taylor Hartley,"Fort Dodge, Iowa",Fort Dodge,womens swimming,iowa
304,Lexi Horner,"Johnston, Iowa",Johnston,womens swimming,iowa
305,Devin Jacobs,"Naperville, Ill.",Naperville North,womens swimming,iowa
306,Amy Lenderink,"Parker, Colo.",Regis Jesuit,womens swimming,iowa
307,Jayah Mathews,"Sydney, New South Wales, Austrailia",Brisbane Bayside State College,womens swimming,iowa
308,Natalie McGovern,"Naperville, Ill.",Neuqua Valley,womens swimming,iowa
309,Kelly McNamara,"Villa Park, Ill.",Willowbrook,womens swimming,iowa
310,Sage Ohlensehlen,"Bettendorf, Iowa",Bettendorf,womens swimming,iowa
311,Claire Park,"Bettendorf, Iowa",Bettendorf,womens swimming,iowa
312,Samantha Sauer,"St. Charles, Ill.",St. Charles North,womens swimming,iowa
313,Sarah Schemmel,"Durant, Iowa",Durant,womens swimming,iowa
314,Abbey Schneider,"Fishers, Ind.",Fishers,womens swimming,iowa
315,Thelma Strandberg,"Kristiansand, Norway",Kristiansand katedralskole gimle,womens swimming,iowa
316,Sam Tamborski,"Castle Rock, Colo.",Douglas County,womens swimming,iowa
317,Jacintha Thomas,"Iowa City, Iowa",West,womens swimming,iowa
318,Alleyna Thomas,"Iowa City, Iowa",Iowa City West,womens swimming,iowa
319,Kareem Allaf,"Dubai, UAE",K12 International Academy,mens tennis,iowa
320,Will  Davies,"Norwich, England",Culford School,mens tennis,iowa
321,Jason Kerst,"Ann Arbor, Mich.",Skyline,mens tennis,iowa
322,Jonas Larsen,"Koege, Denmark",Falkonergaardens Gymnasium,mens tennis,iowa
323,Piotr Smietana,"Krakow, Poland",N/A,mens tennis,iowa
324,Joe Tyler,"Corby, England",Culford School,mens tennis,iowa
325,Michelle  Bacalla,"Skokie, Illinois",N/A,womens tennis,iowa
326,Danielle Bauers,"Alpharetta, Georgia",Alpharetta High School,womens tennis,iowa
327,Danielle Burich,"Bradenton, Florida",IMG Academy,womens tennis,iowa
328,Sophie Clark,"Swindon, England",Isambard Community School,womens tennis,iowa
329,Adorabol Huckleby,"Detroit, Mich.",International Virtual                                        Learning Academy,womens tennis,iowa
330,Ashleigh Jacobs,"Alberta, Canada",National Sport School,womens tennis,iowa
331,Samantha  Mannix,"Elkhorn, Nebraska",Elkhorn South,womens tennis,iowa
332,Cloe Ruette,"Lanaken, Belgium",N/A,womens tennis,iowa
333,Elise van Heuvelen,"Seaford, East Sussex, England",Bedes Senior School,womens tennis,iowa
334,Josh  Andrews,"Urbandale, Iowa",N/A,mens track,iowa
335,Alex Balke,"Iowa City, Iowa",Regina,mens track,iowa
336,Wade Barclay,"Southeast Polk, Iowa",N/A,mens track,iowa
337,Karayme Bartley,"Lionel Town, Jamaica",Iowa Central CC,mens track,iowa
338,Josh  Braverman,"Lacey, Wash.",River Ridge,mens track,iowa
339,Akinshe  Calica-Hill,"Chesapeake, Va.",Western Branch,mens track,iowa
340,Raymund  Clarke,"Roselle, NJ",Clark Abraham,mens track,iowa
341,Brandon Cooley,"Bettendorf, Iowa",Bettendorf,mens track,iowa
342,Kevin Docherty,"St. Paul, Minn.",Cretin Derham Hall,mens track,iowa
343,William Dougherty,"Moville, Iowa",Woodbury Central,mens track,iowa
344,Chris Douglas,"Deerfield, Ill.",Deerfield,mens track,iowa
345,Raymonte Dow,"High Point, NC",High Point Central,mens track,iowa
346,Ian Eklin,"Plymouth, Minn.",Wayzata,mens track,iowa
347,Gage Eller,"Ames, Iowa",Ames High,mens track,iowa
348,DeJuan Frye,"Lacey, Wash.",River Ridge High,mens track,iowa
349,Daniel Gaynes,"Naperville, Ill.",Neuqua Valley,mens track,iowa
350,Mar'yea Harris,"Auburn, Wash.","Long Beach, Wilson",mens track,iowa
351,Noah Healy,"Frankfort, Ill.",Lincoln-Way East,mens track,iowa
352,Bailey Hesse-Withbroe,"Stillwater, Minn.",Stillwater,mens track,iowa
353,Collin Hofacker,"Freedom, Wis.",Freedom High,mens track,iowa
354,Jay  Hunt,"Batavia, Ill.",Batavia,mens track,iowa
355,Evan Jacobs,"Sycamore, Ill.",Sycamore,mens track,iowa
356,Andy Jatis,"Homer Glen, Ill.",Providence Catholic High,mens track,iowa
357,Nolan Kembel,"Loveland, Colo.",Mountain View,mens track,iowa
358,Cooper Koenig,"West Branch, Iowa",West Branch,mens track,iowa
359,Noah Larrison,"Clive, Iowa",Waukee,mens track,iowa
360,Austin Lietz,"Sherman Oaks, Calif.",Notre Dame Academy,mens track,iowa
361,Carter Lilly,"Sioux City, Iowa",Sioux City East,mens track,iowa
362,Matt  Lorenz,"Cedar Rapids, Iowa",Pascak Valley,mens track,iowa
363,Matt Manternach,"Monticello, Iowa",Monticello,mens track,iowa
364,Michael Melchert,"Monticello, Iowa",Monticello,mens track,iowa
365,Cole  Moeller,"Wheatland, Iowa",Calamus Wheatland,mens track,iowa
366,Daniel Murphy,"Marion, Iowa",Linn-Mar,mens track,iowa
367,Nathan Mylenek,"Clarkston, Mich.",Pontiac Notre Dame,mens track,iowa
368,Jeff Roberts,"River Vale, NJ",Pascack Valley,mens track,iowa
369,Luke Sampson,"Little Chute, Wis.",Little Chute,mens track,iowa
370,Karson Sommer,"Bettendorf, Iowa",Pleasant Valley,mens track,iowa
371,Tyree Sorrells,"Raytown, Mo.",Raytown South,mens track,iowa
