,name,hometown,high school?,sport,college
62,Drew Dixon,"Tucson, Ariz.",Sabino HS,football,arizona
63,Tony Fields II,"Las Vegas, Nev.","Desert Pines, HS",football,arizona
64,Lorenzo Burns,"Murrieta, Calif.",Linfield Christian HS,football,arizona
65,Jarrius Wallace,"Villa, La.",John Ehret HS,football,arizona
66,Antonio Parks,"New Orleans, La.",East St. John HS,football,arizona
67,Rhett Rodriguez,"Tucson, Ariz.",Catalina Foothills HS,football,arizona
68,Brian Casteel,"Pasadena, Calif.",Charter Oak HS,football,arizona
69,Shun Brown,"Shreveport, La.",Calvary Baptist Academy,football,arizona
70,Demetrius Flannigan-Fowles,N/A,N/A,football,arizona
71,Devaughn Cooper,"Los Angeles, Calif.",Narbonne HS,football,arizona
72,Colin Schooler,"Dana Point, Calif.",Mission Viejo HS,football,arizona
73,Tony Wallace,"Las Vegas, Nev.",Desert Pines HS,football,arizona
74,Tony Ellison,"Granite Bay, Calif.",Granite Bay HS,football,arizona
75,Malcolm Holland,"Chandler, Ariz.",Hamilton HS,football,arizona
76,K'Hari Lane,"Montezuma, Ga.",Macon County HS,football,arizona
77,Troy Young,"Prichard, Ala.",Mobile Christian HS,football,arizona
78,JB Brown,"Long Beach, Calif.",Long Beach Poly HS,football,arizona
79,Chacho Ulloa,"Corona, Calif.",Centennial HS,football,arizona
80,Khalil Tate,"Inglewood, Calif.",Junipero Serra HS,football,arizona
81,Kylan Wilborn,"Northridge, Calif.",Notre Dame HS,football,arizona
82,Jake Glatting,"Phoenix, Ariz.",Thunderbird HS,football,arizona
83,Andrew Tovar,"South El Monte, Calif.",Cathedral HS,football,arizona
84,Jace Whittaker,"Oceanside, Calif.",Oceanside HS,football,arizona
85,Cedric Peterson,"Moreno Valley, Calif.",Rancho Verde HS,football,arizona
86,Shawn  Poindexter,"Peoria, Ariz.",Centennial HS,football,arizona
87,Scottie Young Jr.,"San Diego, Calif.",Helix HS,football,arizona
88,Jose Ramirez,"Orlando, Fla.",Auburndale HS,football,arizona
89,Isaiah Hayes,"Los Angeles, Calif.",Calabasas HS,football,arizona
90,J.J. Taylor,"Corona, Calif.",Centennial HS,football,arizona
91,Gary Brightwell,"Chester, Pa.",St. Frances Academy,football,arizona
92,Darick Holmes Jr.,"Pasadena, Calif.",Newbury Park HS,football,arizona
93,Rhedi Short,"Los Angeles, Calif.",Cathedral HS,football,arizona
94,Anthony Mariscal,"Bakersfield, Calif.",Liberty HS,football,arizona
95,Matt Aragon,"Tucson, Ariz.",Ciengea HS,football,arizona
96,Anthony Pandy,"Carson, Calif.",Narbonne HS,football,arizona
97,Sammy Morrison,"Leesburg, Va.",Gonzaga College HS,football,arizona
98,Carrington Vaughn,"Pittsburgh, Pa.",Fox Chapel HS,football,arizona
99,Josh Pollack,"Highland Park, Ill.",Highland Park HS,football,arizona
100,Tristan Cooper,"El Paso, Texas",Andress HS,football,arizona
101,Blake Pfaff,"Lucas, Texas",Lovejoy HS,football,arizona
102,Nathan Tilford,"Fontana, Calif.",Colony HS,football,arizona
103,Jacob  Colacion,"La Habra, Calif.",La Habra HS,football,arizona
104,Xavier Bell,"Long Beach, Calif.",Mater Dei HS,football,arizona
105,Malik Hausman,"Las Vegas, Nev.",Bishop Gorman,football,arizona
106,Branden Leon,"Goodyear, Ariz.",Estrella Foothills HS,football,arizona
107,Francisco Nelson III,"Lakeland, Fla.",Kathleen HS,football,arizona
108,Thomas Reid III,"Chesapeake, Va.",Radford HS,football,arizona
109,Azizi Hearn,"Oceanside, Calif.",Oceanside HS,football,arizona
110,Lucas Havrisik,"Riverside, Calif.",Norco HS,football,arizona
111,Kurtis Brown,"Bakersfield, Calif.",Liberty HS,football,arizona
112,Rourke Freeburg,"Scottsdale, Ariz.",Desert Mountain HS,football,arizona
113,Jalen Harris,"Mesa, Ariz.",Desert Ridge HS,football,arizona
114,Josh McCauley,"Mesa, Ariz.",Red Mountain HS,football,arizona
115,Lee Anderson III,"Moreno Valley, Calif.",Rancho Verde HS,football,arizona
116,Donald Reiter,"Glendale, Ariz.",Brophy Prep,football,arizona
117,Jon Jacobs,"Gainesville, Va.",The Taft School,football,arizona
118,Richard Merritt,"Clovis, Calif.",Buchanan HS,football,arizona
119,Bryson  Cain,"Temecula, Calif.",Great Oak HS,football,arizona
120,Nick Reinhardt,"Scottsdale, Ariz.",Notre Dame Prep,football,arizona
121,Rexx Tessler,"Scottsdale, Ariz.",Brophy College Prep,football,arizona
122,Layth Friekh,"Glendale, Ariz.",Centennial HS,football,arizona
123,My-King Johnson,"Phoenix, Ariz.",Tempe HS,football,arizona
124,Nathan Eldridge,"Anthem, Ariz.",Boulder Creek HS,football,arizona
125,Tshiyombu Lukusa,"Traverse City, Mich.",DePaul Catholic,football,arizona
126,Abraham Maiava,"Fagatogo, American Samoa",Tafuna HS,football,arizona
127,Edgar Burrola,"Las Vegas, Nev.",Desert Pines HS,football,arizona
128,Tyrell Aponte,"Peoria, Ariz.",Peoria HS,football,arizona
129,Alex Kosinski,"Larkspur, Calif.",Redwood HS,football,arizona
130,Michael Eletise,"Honolulu, Hawaii",Kaiser HS,football,arizona
131,Cody Creason,"Folsom, Calif.",Folsom HS,football,arizona
132,Maisen Knight,"Salt Lake City, Utah",Judge Memorial Catholic/Ventura College,football,arizona
133,Tyson Gardner,"Queen Creek, Ariz.",Queen Creek High School,football,arizona
134,Jalen Cochran,"Plymouth, Mich.",Canton HS,football,arizona
135,Bryce Wolma,"Saline, Mich.",Saline HS,football,arizona
136,Dante Blissit,"Goodyear, Ariz.",Desert Edge HS,football,arizona
137,Jamie Nunley,"Murrieta, Calif.",Vista Murrieta HS,football,arizona
138,Justin Belknap,"Henderson, Nev.",Coronado HS,football,arizona
139,Stanley Berryhill III,"Tucson, Ariz.",Orange Lutheran HS(Calif.),football,arizona
140,Matt Thomas,"Tucson, Ariz.",Mountain View HS,football,arizona
141,Finton Connolly,"Gilbert, Ariz.",Campo Verde HS,football,arizona
142,Sione  Taufahema,"Mission Hills, Calif.",Bishop Alemany HS,football,arizona
143,Dereck Boles,"Kingston, Jamaica",Lakeland HS,football,arizona
144,Makayla Aman,N/A,N/A,womens soccer,arizona
145,Lainey Burdett,"Las Vegas, Nev.",Sierra Vista High School,womens soccer,arizona
146,Amanda Porter,"Littleton, Colo.",Columbine HS,womens soccer,arizona
147,Gabe Jillings,N/A,N/A,womens soccer,arizona
148,Dana Dalton,"San Diego, Calif.",Cathedral Catholic,womens soccer,arizona
149,Iyana Zimmerman,N/A,N/A,womens soccer,arizona
150,Kelcey Cavarra,"Littleton, Colo.",Columbine High School,womens soccer,arizona
151,Brynn Moga,"Phoenix, Ariz.",Sunny Slope High School,womens soccer,arizona
152,Dorian Goodwin,N/A,N/A,womens soccer,arizona
153,Julianne Dominguez,N/A,N/A,womens soccer,arizona
154,Emily  Knous,"Long Beach, CA",Long Beach Poly High School,womens soccer,arizona
155,Morgan McGarry,"Danville, Calif.",San Ramon Valley HS,womens soccer,arizona
156,Kennedy Kieneker,"Redmond, Wash.",Redmond HS,womens soccer,arizona
157,Hannah Clifford,"Salem, Ore.",South Salem HS,womens soccer,arizona
158,Jill Aguilera,"Redwood City, Calif.",Woodside High School,womens soccer,arizona
159,Michaela  Rentner,N/A,N/A,womens soccer,arizona
160,Sabrina Enciso,"Moreno Valley, Calif.",Valley View High School,womens soccer,arizona
161,Hailey Mazzola,"Broomfield, Colo.",Broomfield HS,womens soccer,arizona
162,Hailey Clifford,"Salem, Ore.",South Salem HS,womens soccer,arizona
163,Hallie Pearson,N/A,N/A,womens soccer,arizona
164,Brooke Wilson,N/A,N/A,womens soccer,arizona
165,Iliana Hocking,N/A,N/A,womens soccer,arizona
166,Jada Talley,"Corona, Calif.",Santiago High School,womens soccer,arizona
167,Samantha Falasco,"Newport Beach, Calif.",Estancia High School,womens soccer,arizona
168,Leah Carillo,"Fountain Hills, Ariz.",Fountain Hills High School,womens soccer,arizona
169,Taryn Siegele,"Katy, TX",Cinco Ranco High School,womens soccer,arizona
170,Kendyll Humphreys,N/A,N/A,womens soccer,arizona
171,Zoe Barrie,"San Mateo, Calif.",Aragon High School,womens soccer,arizona
172,Hunter Davila,"Casper, Wyo.",Kelly Walsh High School,mens cross country,arizona
173,Michael Grabowski,"Smithtown, NY",Smithtown West High School,mens cross country,arizona
174,Daniel Harris,N/A,N/A,mens cross country,arizona
175,Vincent Huynh-Watkins,"Eugene, Ore.",South Eugene High School,mens cross country,arizona
176,Chase McQueen,"Columbus, Ind.",Columbus North High School,mens cross country,arizona
177,David Moreno,"Lancaster, Calif.",Quartz Hill High School,mens cross country,arizona
178,Lance Pedersen,"Tucson, Ariz.",Mountain View High School,mens cross country,arizona
179,Bailey Roth,"Atlanta, Ga.",Coronado (Colorado Springs),mens cross country,arizona
180,Daniom Tecle,"Morenci, Ariz.",Morenci High School,mens cross country,arizona
181,Travis Thorne,"Spokane, Wash.",Joel E. Ferris,mens cross country,arizona
182,Emilio Vasquez,"Tucson, Ariz.",Catalina Foothills High School,mens cross country,arizona
183,Carlos Villarreal,"Rio Rico, Ariz.",Rio Rico High School,mens cross country,arizona
184,Henry Weisberg,N/A,N/A,mens cross country,arizona
185,Seamus White,N/A,N/A,mens cross country,arizona
186,Jennie Baragar-Petrash,"Winnipeg, Canada",Grant Park High School,womens cross country,arizona
187,Sydney Belus,"Temecula, Calif.",Great Oak High School,womens cross country,arizona
188,Megan Bounds,N/A,N/A,womens cross country,arizona
189,Kayla Ferron,"Torrance, Calif.",Redondo Union,womens cross country,arizona
190,Claire Green,"Louisville, Colo.",Monarch,womens cross country,arizona
191,Margie Moyer,"Tucson, Ariz.",University High School,womens cross country,arizona
192,Andrea Nunez-Smith,N/A,N/A,womens cross country,arizona
193,Thea Ramsey,N/A,N/A,womens cross country,arizona
194,Annie Richards,"Eugene, Ore.",South Eugene High School,womens cross country,arizona
195,Tiffany Riley,"Peoria, Ariz.",Liberty High School,womens cross country,arizona
196,Sarah Tyler,N/A,N/A,womens cross country,arizona
197,Kirsten Vergara,"Toronto, Canada",Bill Crothers Secondary School,womens cross country,arizona
198,Hannah Whetzel,"Tucson, Ariz.",Catalina Foothills High School,womens cross country,arizona
199,Kayla Young,"Denver, Colo.",Denver North High School,womens cross country,arizona
200,Addi Zerrenner,"Santa Barbara, Calif.",Dos Pueblos,womens cross country,arizona
201,Gavin Cohen,"Tucson, Ariz.",Catalina Foothills,mens golf,arizona
202,George Cunningham,"Tucson, Ariz.",N/A,mens golf,arizona
203,Briggs Duce,"Sierra Vista, Ariz.",Buena,mens golf,arizona
204,Travis Fredborg,"Selkirk, Manitoba",Lord Selkirk Regional Comprehensive,mens golf,arizona
205,Tianlang Guan,"Guangzhou, China",Guangzhou Zhixin High School,mens golf,arizona
206,Toppie Hogan,"St. Louis, Mo.",Chaminade College Preparatory,mens golf,arizona
207,David Laskin,"Elk Grove, Calif.",Jesuit,mens golf,arizona
208,Ethan Marcus,"Boca Raton, Fl.",Saint Andrews School,mens golf,arizona
209,Drake Mendenhall,"Granite Bay, Calif.",Granite Bay,mens golf,arizona
210,Brad Reeves,"Woodbridge, Calif.",Lodi,mens golf,arizona
211,Austin Stadeli,"Scottsdale, Ariz.",Notre Dame Prep,mens golf,arizona
212,Dylan  Stein,"Flemington, New Jersey",Hunterdon Central Regional,mens golf,arizona
213,Trevor Werbylo,"Tucson, Ariz.",Salpointe,mens golf,arizona
214,Cecilie  Bofill,"Silkeborg, Denmark",Th. Langs HF & VUC,womens golf,arizona
215,Natalia Forero,"Cali, Colombia",Colegio Colombo Britanico,womens golf,arizona
216,Desiree Hong,"Tucson, Ariz.",Sahuaro HS,womens golf,arizona
217,Yu-Sang Hou,"Taipei, Taiwan",Heping HS,womens golf,arizona
218,Haley Moore,"Escondido, Calif.",Pasqual High School,womens golf,arizona
219,Sandra Nordaas,"Oslo, Norway",Wang Toppidrett School,womens golf,arizona
220,Bianca  Pagdanganan,"Quezon City, Philippines",Assumption Antipolo,womens golf,arizona
221,Gigi  Stoll,"Tigard, Oregon",Beaverton HS,womens golf,arizona
222,Jack Anderson,"Auckland, New Zealand",Auckland Grammar School,mens swimming,arizona
223,Thomas Anderson,"Federal Way, Wash.",Federal Way HS,mens swimming,arizona
224,J.P. Beach,"Castle Rock, Colo.",Douglas County HS,mens swimming,arizona
225,Gabriel Cardenes,"Pouso Alegre, Brazil",N/A,mens swimming,arizona
226,Chatham Dobbs,"Nashville, Tenn.",Montgomery Bell Academy,mens swimming,arizona
227,Aaron Elhajj,"Bellevue, Wash.",Newport HS,mens swimming,arizona
228,Brooks Fail,"Tucson, Ariz.",Catalina Foothills HS,mens swimming,arizona
229,George Hughes,"Federal Way, Wash.",Federal Way HS,mens swimming,arizona
230,Chad Idensohn,"Harare, Zimbabwe",Saint Charles College,mens swimming,arizona
231,Jorge Iga,"San Luis Potosi, Mexico",ITESM,mens swimming,arizona
232,Sam Iida,"Glenview, Ill.",Glenbrook South HS,mens swimming,arizona
233,Christian Imbus,"Cincinnati, Ohio",Saint Xavier HS,mens swimming,arizona
234,Parks Jones,"Danville, Ind.",Avon HS,mens swimming,arizona
235,Jerad Kaskawal,"La Habra, Calif.",Servite HS,mens swimming,arizona
236,Matt Lujan,"Tucson, Ariz.",Catalina Foothills HS,mens swimming,arizona
237,Riccardo Maestri,"Cernusco sul Naviglio, Italy",Liceo Scientifico Niccolo Machiavelli,mens swimming,arizona
238,Steven Medvedev,"Los Angeles, Calif.",Fairfax Senior HS,mens swimming,arizona
239,Brendan Meyer,"Taylor Mill, Ky.",Covington Catholic HS,mens swimming,arizona
240,Jack Murphy,"Santa Rosa, Calif.",Analy HS,mens swimming,arizona
241,Mathias Oh,"Seattle, Wash.",Homeschool,mens swimming,arizona
242,Casey Ponton,"Spring, Texas",Oak Ridge HS,mens swimming,arizona
243,Noah Reid,"Kansas City, Miss.",Staley HS,mens swimming,arizona
244,Dakota Rubie,"Scottsdale, Ariz.",Boulder Creek HS,mens swimming,arizona
245,Matthew Salerno,"Aurora, Ill.",Metea Valley HS,mens swimming,arizona
246,Isaac Stump,"Oro Valley, Ariz.",Homeschool,mens swimming,arizona
247,Nick Thorne,"Gresham, Ore.",Sam Barlow HS,mens swimming,arizona
248,Chris Wieser,"Vacaville, Calif.",Jesuit HS,mens swimming,arizona
249,Justin Wright,"Fresno, Calif.",Clovis West HS,mens swimming,arizona
250,Jenna Bauer,"Santa Rosa, Calif.",Montgomery HS,womens swimming,arizona
251,Haley Blount,"Novato, Calif.",San Marin HS,womens swimming,arizona
252,Rhiannon Buttitta,"Folsom, Calif.",Vista del Lago HS,womens swimming,arizona
253,Kaitlin Costello,"Castle Rock, Colo.",Castle View HS,womens swimming,arizona
254,Hannah Cox,"Hartland, Vt.",Kimball Union Academy,womens swimming,arizona
255,Kayla Filipek,"Bartlett, Ill.",Bartlett HS,womens swimming,arizona
256,Daniela Georges,"Irvine, Calif.",Woodbridge HS,womens swimming,arizona
257,Samantha Getzen,"Scottsdale, Ariz.",Notre Dame Preparatory HS,womens swimming,arizona
258,Morgan Ginnis,"Arlington, Wash.",Arlington HS,womens swimming,arizona
259,Kati Hage,"Gilbert, Ariz.",Campo Verde HS,womens swimming,arizona
260,Kirsten Jacobsen,"Barrington, Ill.",Barrington HS,womens swimming,arizona
261,Katrina Konopka,"Greenville, S.C.",Saint Joseph's Catholic School,womens swimming,arizona
262,Mallory Korenwinder,"Tulare, Calif.",Tulare Western HS,womens swimming,arizona
263,Paige Kremer,"St. Albert, Alberta, Canada",Paul Kane HS,womens swimming,arizona
264,Laura Kurki,"Vantaa, Finland",Makelanrinteen Lukio HS,womens swimming,arizona
265,Claire Lockridge,"Toronto, Canada",Leaside H.S.,womens swimming,arizona
266,Alexandra Martelle,"Charlotte, NC",South Mecklenburg HS,womens swimming,arizona
267,Emma McCarthy,"Mill Valley, Calif.",Redwood HS,womens swimming,arizona
268,Cameron McHugh,"Katy, Texas",Pope John XXIII HS,womens swimming,arizona
269,Taylor Nations,"Tucson, Ariz.",Sabino HS,womens swimming,arizona
270,Mik Ranslem,"Santa Clarita, Calif.",Hart HS,womens swimming,arizona
271,Mackenzie Rumrill,"Salem, Ore.",West Salem HS,womens swimming,arizona
272,Delaney Schnell,"Tucson, Ariz.",Tucson Magnet HS,womens swimming,arizona
273,Zohar Shikler,N/A,N/A,womens swimming,arizona
274,Sarah Shimomura,"Santa Cruz, Calif.",Archbishop Mitty HS,womens swimming,arizona
275,Jamie Stone,"Portland, Ore.",Centennial HS,womens swimming,arizona
276,Ashley Sutherland,"Buckley, Wash.",White River HS,womens swimming,arizona
277,Trent Botha,"Cape Town, South Africa",N/A,mens tennis,arizona
278,Carlos Hassey,"Surprise, Ariz.",Shadow Ridge,mens tennis,arizona
279,Igor Karpovets,"Kiev, Ukraine",Ukrainian International School,mens tennis,arizona
280,Jonas Maier,"Hamburg, Germany",N/A,mens tennis,arizona
281,Filip Malbasic,"Stockholm, Sweden",N/A,mens tennis,arizona
282,Shoti Meparidze,"Tbilisi, Georgia.",Oazisi School,mens tennis,arizona
283,Aaro Pollanen,"Helsinki, Finland",Pohjois-Haagan Yhteiskoulu Sports High School,mens tennis,arizona
284,Alejandro Reguant,"Barcelona, Spain",N/A,mens tennis,arizona
285,Paris Corley,"Grants, N.M.",Grants High School,womens tennis,arizona
286,Gitte Heynemans,"Hofstade, Belgium","Berthoutinstituut - Klein Seminarie (Mechelen, Belgium)",womens tennis,arizona
287,Mary Lewis,"Bellflower, Calif.",Pacific West Academy,womens tennis,arizona
288,Elena Schneider,"Mount Pleasant, S.C.",Wando High School,womens tennis,arizona
289,Taylor Tamblyn,"Kenilworth, Ill.",N/A,womens tennis,arizona
290,Sophia Thomas,"Bexley, England",N/A,womens tennis,arizona
291,Marie Van Aelst,N/A,N/A,womens tennis,arizona
292,Camila Wesbrooks,"McKinney, Texas",N/A,womens tennis,arizona
293,Talya Zandberg,"Tiberias, Israel",Kadoorie Agricultural High School,womens tennis,arizona
294,Austin Alexander,"Tucson, Ariz.",Cienega High School,mens track,arizona
295,Justin Alexander,"Torrance, Calif.",N/A,mens track,arizona
296,Mohammad Almarhoun,N/A,N/A,mens track,arizona
297,Quinton Anzalone,"Tucson, Ariz.",Tucson High School,mens track,arizona
298,Max Barrett,"Phoenix, Ariz.",Pinnacle High School,mens track,arizona
299,Trent Brendel,"Granite Bay, Calif.",Granite Bay High School,mens track,arizona
300,Cody Dalton,"Alamo, Calif.",Monte Vista,mens track,arizona
301,Hunter Davila,"Casper, Wyo.",Kelly Walsh High School,mens track,arizona
302,Isaac Desjarlais,"Missoula, Mont.",Arlee High School,mens track,arizona
303,Daniel Egbo,"Gilbert, Ariz.",Highland High School,mens track,arizona
304,David Egbo,"Gilbert, Ariz.",Highland High School,mens track,arizona
305,Grayson Fleming,"Cheyenne, Wyo.",Cheyenne Central,mens track,arizona
306,Viktor Gardenkrans,"Landskrona, Sweden",Malmö Borgarskola,mens track,arizona
307,Dominic Gehr,"Marana, Ariz.",Marana High School,mens track,arizona
308,Jordan Geist,"Saxonburg, Pa.",Knoch High School,mens track,arizona
309,Michael Grabowski,"Smithtown, NY",Smithtown West High School,mens track,arizona
310,Myles Hawkins,"Tustin, Calif.",Orange Lutheran,mens track,arizona
311,Isaac Hing,"Shanghai, China",N/A,mens track,arizona
312,Tyrell Johnson,"Fort Myers, Fla.",Island Coast HS/Milford Academy,mens track,arizona
313,Gustavs Kehris,"Riga, Latvia",American School of the Hague,mens track,arizona
314,Collins Kibet,"Eldoret, Kenya",Patrick's High School,mens track,arizona
315,Imani Lee,"Chandler, Ariz.",Chandler High School,mens track,arizona
316,Chase McQueen,"Columbus, Ind.",Columbus North High School,mens track,arizona
317,Erik Mensendiek,"Danville, Calif.",Monte Vista High School,mens track,arizona
318,Avery Mickens,"Surprise, Ariz.",Valley Vista,mens track,arizona
319,Qays Mingo-Long,"Westlake Village, Calif.",Oaks Christian High School,mens track,arizona
320,David Moreno,"Lancaster, Calif.",Quartz Hill High School,mens track,arizona
321,Bryant O'Georgia,"Phoenix, Ariz.",North Canyon High School,mens track,arizona
322,Lance Pedersen,"Tucson, Ariz.",Mountain View High School,mens track,arizona
323,Matthew Post,"Orange, CT.",Amity Regional,mens track,arizona
324,Christopher Rollins,"Waldorf, Md.",North Point High School,mens track,arizona
325,Bailey Roth,"Atlanta, Ga.",Coronado (Colorado Springs),mens track,arizona
326,Darnell Sayles,"Chandler, Ariz.",Hamilton High School,mens track,arizona
327,Maksims Sincukovs,N/A,N/A,mens track,arizona
328,Justice Summerset,"Tucson, Ariz.",Marana Mountain View High School,mens track,arizona
329,Daniom Tecle,"Morenci, Ariz.",Morenci High School,mens track,arizona
330,Travis Thorne,"Spokane, Wash.",Joel E. Ferris,mens track,arizona
331,Matthew  Treston,"Reading, United Kingdom",Reading Blue Coat School,mens track,arizona
332,Carlos Villarreal,"Rio Rico, Ariz.",Rio Rico High School,mens track,arizona
333,Trevor Volpe,"Tucson, Ariz.",Salpointe Catholic High School,mens track,arizona
334,Zakee Washington,"Las Vegas, Nev.",Silverado High School,mens track,arizona
335,Turner Washington,"Tucson, Ariz.",Canyon Del Oro High School,mens track,arizona
336,Henry Weisberg,N/A,N/A,mens track,arizona
337,Cal Westaway,N/A,N/A,mens track,arizona
338,Seamus White,N/A,N/A,mens track,arizona
339,Umajesty Williams,"Scottsdale, Ariz.",Chaparral High School,mens track,arizona
340,Crystal Akpede,"Gilbert, Ariz.",Arete Prep,womens track,arizona
341,Brena Andrews,"Bakersfield, Calif.",Independence High School,womens track,arizona
342,Anaya Bailey,"Chandler, Ariz.",Chandler High School,womens track,arizona
343,Jennie Baragar-Petrash,"Winnipeg, Canada",Grant Park High School,womens track,arizona
344,Sydney Belus,"Temecula, Calif.",Great Oak High School,womens track,arizona
345,Alex Berman,"Tucson, Ariz.",Catalina Foothills,womens track,arizona
346,Tiana Bonds,"Las Vegas, Nev.",Centennial,womens track,arizona
347,Megan Bounds,N/A,N/A,womens track,arizona
348,Malia Bryant,"Fairfield, Calif.",Vanden High School,womens track,arizona
349,Savaughn Christman,"Sierra Vista, Ariz.",Buena,womens track,arizona
350,Katie Daily,"Tucson, Ariz.",Flowing Wells High School,womens track,arizona
351,Maddie Duecker,"Tempe, Ariz.",Mountain Pointe,womens track,arizona
352,Megan Dulaney,"Hercules, Calif.",Rodriguez High School,womens track,arizona
353,Kayla Ferron,"Torrance, Calif.",Redondo Union,womens track,arizona
354,Diana Gajda,"Tucson, Ariz.",Salpointe Catholic,womens track,arizona
355,Claire Green,"Louisville, Colo.",Monarch,womens track,arizona
356,Lisanne Hagens,"Zoetermeer, Netherlands",Alfrink College,womens track,arizona
357,Amarissa Hawker,"Herriman, Utah",Herriman High School,womens track,arizona
358,Chandra Hawthorne,"Tucson, Ariz.",Tucson High School,womens track,arizona
