,name,hometown,high school,school,name text,hometown text,high school text,school text,sport,college
2,Lyric Robins,"Plano, Texas",Plano West,Plano West,Name,Hometown,High School,High School,womens basketball,illinois
3,Arieal Scott,"Urbana, Illinois",Urbana High School,Urbana High School,Name,Hometown,High School,High School,womens basketball,illinois
4,Mackenzie Blazek,"Franklin, Indiana",Whiteland Community High School,Whiteland Community High School,Name,Hometown,High School,High School,womens basketball,illinois
5,Cierra Rice,"Grosse Pointe, Mich.",Grosse Pointe South,Grosse Pointe South,Name,Hometown,High School,High School,womens basketball,illinois
6,Carolyn Waleski,"Frankfort, Illinois",Lincoln-Way East,Lincoln-Way East,Name,Hometown,High School,High School,womens basketball,illinois
7,Petra Holešínská,"Vracov, Czech Republic",Sportovni Gzmnazium Ludvika Danka,Sportovni Gzmnazium Ludvika Danka,Name,Hometown,High School,High School,womens basketball,illinois
8,Nancy Panagiotopoulou Andritsopoulou,"Athens, Greece",American Community Schools of Athens,American Community Schools of Athens,Name,Hometown,High School,High School,womens basketball,illinois
9,Jaelyne Kirkpatrick,"Oakville, Ontario",St. Ignatius of Loyola,St. Ignatius of Loyola,Name,Hometown,High School,High School,womens basketball,illinois
10,Courtney Joens,"Iowa City, Iowa",City High,City High,Name,Hometown,High School,High School,womens basketball,illinois
11,Sarah Shewan,"Russell, Ontario",St. Thomas Aquinas Catholic,St. Thomas Aquinas Catholic,Name,Hometown,High School,High School,womens basketball,illinois
12,Meagan McNicholas,"Rochester, Ill.",Rochester,Rochester,Name,Hometown,High School,High School,womens basketball,illinois
13,Alex Wittinger,"Delano, Minn.",Delano,Delano,Name,Hometown,High School,High School,womens basketball,illinois
14,Ali Andrews,"Lake in the Hills, Ill.",Huntley,Huntley,Name,Hometown,High School,High School,womens basketball,illinois
0,Jimmy Burnette,"Chicago, Ill.",St. Laurence,St. Laurence,Name,Hometown,High School,High School,baseball,illinois
1,Jack Yalowitz,"Chicago, Ill.",Loyola Academy,Loyola Academy,Name,Hometown,High School,High School,baseball,illinois
2,Ben Troike,"Tinley Park, Ill.",Lincoln-Way North,Lincoln-Way North,Name,Hometown,High School,High School,baseball,illinois
3,Michael Massey,"Palos Park, Ill.",Brother Rice,Brother Rice,Name,Hometown,High School,High School,baseball,illinois
4,Ty Weber,"Menomonee Falls, Wis.",Menomonee Falls,Menomonee Falls,Name,Hometown,High School,High School,baseball,illinois
5,Ryan Haff,"Oakbrook, Ill.",Hinsdale Central,Hinsdale Central,Name,Hometown,High School,High School,baseball,illinois
6,Jacob Campbell,"Janesville, Wis.",Janesville Craig,Janesville Craig,Name,Hometown,High School,High School,baseball,illinois
7,Josh Garner,"Plainfield, Ill.",Plainfield North,Plainfield North,Name,Hometown,High School,High School,baseball,illinois
8,Michael Michalak,"Rochester, Minn.",Mayo,Mayo,Name,Hometown,High School,High School,baseball,illinois
9,Ryan Schmitt,"Hartland, Wis.",Arrowhead,Arrowhead,Name,Hometown,High School,High School,baseball,illinois
10,David Craan,"Chicago, Ill.",Whitney Young,Whitney Young,Name,Hometown,High School,High School,baseball,illinois
11,Caleb Larson,"Wheaton, Ill.",Wheaton-Warrenville South,Wheaton-Warrenville South,Name,Hometown,High School,High School,baseball,illinois
12,Jeremiah Lebron,"Bolingbrook, Ill.",Bolingbrook,Bolingbrook,Name,Hometown,High School,High School,baseball,illinois
13,Kellen Sarver,"Champaign, Ill.",Centennial,Centennial,Name,Hometown,High School,High School,baseball,illinois
14,Ryan Kutt,"Orland Park, Ill.",Brother Rice,Brother Rice,Name,Hometown,High School,High School,baseball,illinois
15,Branden Comia,"Orland Park, Ill.",Carl Sandburg,Carl Sandburg,Name,Hometown,High School,High School,baseball,illinois
16,Zak Devermann,"Oswego, Ill.",Oswego East,Oswego East,Name,Hometown,High School,High School,baseball,illinois
17,Cyrillo Watson,"Cudahy, Wis.",South Milwaukee,South Milwaukee,Name,Hometown,High School,High School,baseball,illinois
18,Tyler Engel,"Ipava, Ill.",VIT,VIT,Name,Hometown,High School,High School,baseball,illinois
19,Nathan Lavender,"Hudson, Ill.",El Paso Gridley,El Paso Gridley,Name,Hometown,High School,High School,baseball,illinois
20,Garrett Acton,"Lemont, Ill.",Lemont,Lemont,Name,Hometown,High School,High School,baseball,illinois
21,Grant Van Scoy,"Papillion, Neb.",LaVista,LaVista,Name,Hometown,High School,High School,baseball,illinois
22,Andrew Dyke,"Alsip, Ill.",Brother Rice,Brother Rice,Name,Hometown,High School,High School,baseball,illinois
23,Cam McDonald,"Ladd, Ill.",Hall Township,Hall Township,Name,Hometown,High School,High School,baseball,illinois
24,Casey Dodge,"Barrington, Ill.",Barrington,Barrington,Name,Hometown,High School,High School,baseball,illinois
25,Jeff Korte,"Melbourne, Fla.",Melbourne,Melbourne,Name,Hometown,High School,High School,baseball,illinois
26,Quinn Snarskis,"Chicago, Ill.",Fenwick,Fenwick,Name,Hometown,High School,High School,baseball,illinois
27,Zack Jones,"Downers Grove, Ill.",Downers Grove South,Downers Grove South,Name,Hometown,High School,High School,baseball,illinois
28,Josh Harris,"Beecher, Ill.",Beecher,Beecher,Name,Hometown,High School,High School,baseball,illinois
29,Zac Taylor,"Downers Grove, Ill.",Downers Grove South,Downers Grove South,Name,Hometown,High School,High School,baseball,illinois
30,Andy Fisher,"Bowling Green, Ohio",Bowling Green,Bowling Green,Name,Hometown,High School,High School,baseball,illinois
31,Aidan Maldonado,"Rosemount, Minn.",Rosemount,Rosemount,Name,Hometown,High School,High School,baseball,illinois
32,Riley Gowens,"Libertyville, Ill.",Libertyville,Libertyville,Name,Hometown,High School,High School,baseball,illinois
33,Sean Leland,"Orland Park, Ill.",Carl Sandburg,Carl Sandburg,Name,Hometown,High School,High School,baseball,illinois
34,Quinten Sefcik,"Wauconda, Ill.",Carmel Catholic,Carmel Catholic,Name,Hometown,High School,High School,baseball,illinois
35,Ryan Thompson,"Byron, Minn.",Byron,Byron,Name,Hometown,High School,High School,baseball,illinois
0,AJ Bush Jr.,"Alpharetta, Ga.",Norcross,Norcross,Name,Hometown,High School,High School,football,illinois
1,Reggie Corbin,"Upper Marlboro, Md.",Gonzaga College HS,Gonzaga College HS,Name,Hometown,High School,High School,football,illinois
2,Jakari Norwood,"Pompano Beach, Fla.",Deerfield Beach,Deerfield Beach,Name,Hometown,High School,High School,football,illinois
3,Del'Shawn Phillips,"Highland Park, Mich.",Cass Tech,Cass Tech,Name,Hometown,High School,High School,football,illinois
4,Ricky Smalling,"Chicago, Ill.",Brother Rice,Brother Rice,Name,Hometown,High School,High School,football,illinois
5,Milo Eifler,"Berkeley, Calif.",Bishop O'Dowd,Bishop O'Dowd,Name,Hometown,High School,High School,football,illinois
6,Carmoni Green,"Miami, Fla.",Miami Central,Miami Central,Name,Hometown,High School,High School,football,illinois
7,Tony Adams,"Belleville, Ill.",St. Louis University HS,St. Louis University HS,Name,Hometown,High School,High School,football,illinois
8,Dominic Stampley,"Champaign, Ill.",Centennial,Centennial,Name,Hometown,High School,High School,football,illinois
9,Stanley Green,"East St. Louis, Ill.",East St. Louis Senior,East St. Louis Senior,Name,Hometown,High School,High School,football,illinois
10,Coran Taylor,"Peoria, Ill.",Peoria,Peoria,Name,Hometown,High School,High School,football,illinois
11,Nate Hobbs,"Louisville, Ky.",Louisville Male,Louisville Male,Name,Hometown,High School,High School,football,illinois
12,M.J. Rivers II,"Frisco, Texas",Lone Star,Lone Star,Name,Hometown,High School,High School,football,illinois
13,Dele Harding,"Elkton, Md.",Eastern Christian,Eastern Christian,Name,Hometown,High School,High School,football,illinois
14,Sam Mays,"Missouri City, Texas",The Kinkaid School,The Kinkaid School,Name,Hometown,High School,High School,football,illinois
15,James Knight,"East St. Louis, Ill.",East St. Louis,East St. Louis,Name,Hometown,High School,High School,football,illinois
16,Carlos Sandy,"Dania Beach, Fla.",Cardinal Gibbons,Cardinal Gibbons,Name,Hometown,High School,High School,football,illinois
17,Matt Robinson,"San Juan Capistrano, Calif.",J Serra Catholic,J Serra Catholic,Name,Hometown,High School,High School,football,illinois
18,Caleb Reams,"Gurnee, Ill.",Warren Township,Warren Township,Name,Hometown,High School,High School,football,illinois
19,Drake Davis,"Naperville, Ill.",Naperville North,Naperville North,Name,Hometown,High School,High School,football,illinois
20,Blake Hayes,"Melbourne, Australia",Brighton,Brighton,Name,Hometown,High School,High School,football,illinois
21,Trenard Davis,"Boynton Beach, Fla.",American Heritage School,American Heritage School,Name,Hometown,High School,High School,football,illinois
22,Delano Ware,"Richmond, Calif.",El Cerrito,El Cerrito,Name,Hometown,High School,High School,football,illinois
23,Cam Miller,"Evergreen Park, Ill.",Brother Rice,Brother Rice,Name,Hometown,High School,High School,football,illinois
24,James McCourt,"Parkland, Fla.",St. Thomas Aquinas,St. Thomas Aquinas,Name,Hometown,High School,High School,football,illinois
25,Kendall Smith,"Bolingbrook, Ill.",Bolingbrook,Bolingbrook,Name,Hometown,High School,High School,football,illinois
26,Mike Dudek,"Naperville, Ill.",Neuqua Valley,Neuqua Valley,Name,Hometown,High School,High School,football,illinois
27,Lou Dorsey,"Jacksonville, Fla.",Jean Ribault,Jean Ribault,Name,Hometown,High School,High School,football,illinois
28,Nick Walker,"St. Louis, Mo.",Miller Career Academy (Mo.),Miller Career Academy (Mo.),Name,Hometown,High School,High School,football,illinois
29,Ra'Von Bonner,"Cincinnati, Ohio",Sycamore,Sycamore,Name,Hometown,High School,High School,football,illinois
30,Jartavius Martin,"Lehigh Acres, Fla.",Lehigh Acres,Lehigh Acres,Name,Hometown,High School,High School,football,illinois
31,Kenyon Sims,"San Diego, Calif.",Lincoln,Lincoln,Name,Hometown,High School,High School,football,illinois
32,Dylan Wyatt,"Oakland, Calif.",Saint Mary's College HS,Saint Mary's College HS,Name,Hometown,High School,High School,football,illinois
33,Ron Hardge III,"Fort Lauderdale, Fla.",Cardinal Gibbons,Cardinal Gibbons,Name,Hometown,High School,High School,football,illinois
34,Conner Lillig,"Oak Park, Ill.",Fenwick,Fenwick,Name,Hometown,High School,High School,football,illinois
35,Dawson DeGroot,"Fort Myers, Fla.",Fort Myers,Fort Myers,Name,Hometown,High School,High School,football,illinois
36,Dre Brown,"DeKalb, Ill.",DeKalb,DeKalb,Name,Hometown,High School,High School,football,illinois
37,Mike Epstein,"Ft. Lauderdale, Fla.",St. Thomas Aquinas,St. Thomas Aquinas,Name,Hometown,High School,High School,football,illinois
38,Kerby Joseph,"Orlando, Fla.",Jones,Jones,Name,Hometown,High School,High School,football,illinois
39,Alec Andrea,"Barrington, Ill.",Barrington,Barrington,Name,Hometown,High School,High School,football,illinois
40,Nolan Bernat,"Bartlett, Ill.",Bartlett HS,Bartlett HS,Name,Hometown,High School,High School,football,illinois
41,Christian Bobak,"Hinsdale, Ill.",Hinsdale Central,Hinsdale Central,Name,Hometown,High School,High School,football,illinois
42,Sydney Brown,"London, Ontario",St. Stephens Episcopal (Fla.),St. Stephens Episcopal (Fla.),Name,Hometown,High School,High School,football,illinois
43,Cameron Watkins,"Nashville, Tenn.",Pearl-Cohn,Pearl-Cohn,Name,Hometown,High School,High School,football,illinois
44,Tailon Leitzsey,"Laurel, Md.",Riverside,Riverside,Name,Hometown,High School,High School,football,illinois
45,Justice Williams,"Frisco, Texas",Wakeland,Wakeland,Name,Hometown,High School,High School,football,illinois
46,Ezekiel Holmes,"Wichita Falls, Texas",Hirschi,Hirschi,Name,Hometown,High School,High School,football,illinois
47,PC Daniel II,"Chicago, Ill.",IMG Academy (Fla.),IMG Academy (Fla.),Name,Hometown,High School,High School,football,illinois
48,Jake Hansen,"Tarpon Springs, Fla.",East Lake,East Lake,Name,Hometown,High School,High School,football,illinois
49,Austin Roberts,"Rice Lake, Wis.",Rice Lake,Rice Lake,Name,Hometown,High School,High School,football,illinois
50,Zac Holman,"Cronulla, Australia",De La Salle Cronulla,De La Salle Cronulla,Name,Hometown,High School,High School,football,illinois
51,Caleb Griffin,"Danville, Ill.",Danville,Danville,Name,Hometown,High School,High School,football,illinois
52,Bobby Venegas,"Flossmoor, Ill.",Homewood-Flossmoor,Homewood-Flossmoor,Name,Hometown,High School,High School,football,illinois
53,Patrick Strickland,"Northbrook, Ill.",Glenbrook North,Glenbrook North,Name,Hometown,High School,High School,football,illinois
54,Jimmy Marchese,"Vernon Hills, Ill.",Stevenson,Stevenson,Name,Hometown,High School,High School,football,illinois
55,Michael Marchese,"Vernon Hills, Ill.",Stevenson,Stevenson,Name,Hometown,High School,High School,football,illinois
56,Chase McLaughlin,"Cypress, Texas",Cypress Woods,Cypress Woods,Name,Hometown,High School,High School,football,illinois
57,Drew Murtaugh,"Crystal Lake, Ill.",Crystal Lake South,Crystal Lake South,Name,Hometown,High School,High School,football,illinois
58,Khalan Tolson,"St. Petersburg, Fla.",Admiral Farragut Academy,Admiral Farragut Academy,Name,Hometown,High School,High School,football,illinois
59,Alec McEachern,"Plainfield, Ill.",Benet Academy,Benet Academy,Name,Hometown,High School,High School,football,illinois
60,Jacob Hollins,"Fresno, Calif.",Central East,Central East,Name,Hometown,High School,High School,football,illinois
61,Julian Pearl,"Danville, Ill.",Danville,Danville,Name,Hometown,High School,High School,football,illinois
62,Sean Coghlan,"Chicago, Ill.",St. Rita,St. Rita,Name,Hometown,High School,High School,football,illinois
63,Ayo Shogbonyo,"Arlington, Texas",Mansfield Summitt,Mansfield Summitt,Name,Hometown,High School,High School,football,illinois
64,Adam Solomon,"Indianapolis, Ind.",Bishop Chatard,Bishop Chatard,Name,Hometown,High School,High School,football,illinois
65,Nick Allegretti,"Frankfort, Ill.",Lincoln-Way East,Lincoln-Way East,Name,Hometown,High School,High School,football,illinois
66,Marc Mondesir,"Chicago, Ill.",St. Rita,St. Rita,Name,Hometown,High School,High School,football,illinois
67,Kendrick Green,"Peoria, Ill.",Peoria,Peoria,Name,Hometown,High School,High School,football,illinois
68,Jamal Milan,"Chicago, Ill.",Al Raby,Al Raby,Name,Hometown,High School,High School,football,illinois
69,Ethan Tabel,"Barrington, Ill.",Barrington,Barrington,Name,Hometown,High School,High School,football,illinois
70,Preston Engel,"Normal, Ill.",Normal Community,Normal Community,Name,Hometown,High School,High School,football,illinois
71,Ron Gaines III,"Chicago, Ill.",Simeon,Simeon,Name,Hometown,High School,High School,football,illinois
72,Alex Palczewski,"Mount Prospect, Ill.",Prospect,Prospect,Name,Hometown,High School,High School,football,illinois
73,Doug Kramer,"Hinsdale, Ill.",Hinsdale Central,Hinsdale Central,Name,Hometown,High School,High School,football,illinois
74,Jordyn Slaughter,"Belleville, Ill.",Althoff Catholic,Althoff Catholic,Name,Hometown,High School,High School,football,illinois
75,Jake Stover,"Chicago, Ill.",St. Rita,St. Rita,Name,Hometown,High School,High School,football,illinois
76,Zeke Martin,"Medina, Ohio",Medina,Medina,Name,Hometown,High School,High School,football,illinois
77,Kievan Myers,"Dallas, Texas",Bishop Dunne,Bishop Dunne,Name,Hometown,High School,High School,football,illinois
78,Jake Cerny,"Traverse City, Mich.",Traverse  City West,Traverse  City West,Name,Hometown,High School,High School,football,illinois
79,Andrew Trainer,"Alexandria, Va.",St. Stephen's and St. Agnes School,St. Stephen's and St. Agnes School,Name,Hometown,High School,High School,football,illinois
80,Kurt Gavin,"Mokena, Ill.",Lincoln-Way East,Lincoln-Way East,Name,Hometown,High School,High School,football,illinois
81,Larry Boyd,"St. Louis, Mo.",Trinity Catholic,Trinity Catholic,Name,Hometown,High School,High School,football,illinois
82,Vederian Lowe,"Rockford, Ill.",Auburn,Auburn,Name,Hometown,High School,High School,football,illinois
83,Edwin Carter,"Jacksonville, Fla.",Sandalwood,Sandalwood,Name,Hometown,High School,High School,football,illinois
84,Griffin Palmer,"St. Charles, Mo.",De Smet Jesuit,De Smet Jesuit,Name,Hometown,High School,High School,football,illinois
85,Dylan Thomas,"Monticello, Ill.",Monticello,Monticello,Name,Hometown,High School,High School,football,illinois
86,Bobby Walker,"Golf, Ill.",Loyola Academy,Loyola Academy,Name,Hometown,High School,High School,football,illinois
87,Jordan Holmes,"Columbia, Ill.",Columbia,Columbia,Name,Hometown,High School,High School,football,illinois
88,Cam Stacy,"Park Ridge, Ill.",Maine South,Maine South,Name,Hometown,High School,High School,football,illinois
89,Donny Navarro,"Naperville, Ill.",Neuqua Valley,Neuqua Valley,Name,Hometown,High School,High School,football,illinois
90,Daniel Barker,"Fort Lauderdale, Fla.",Deerfield Beach,Deerfield Beach,Name,Hometown,High School,High School,football,illinois
91,Brandon Jones,"Columbia, Mo.",Hickman,Hickman,Name,Hometown,High School,High School,football,illinois
92,Alex Pihlstrom,"Glen Ellyn, Ill.",Glenbard West,Glenbard West,Name,Hometown,High School,High School,football,illinois
93,Lere Oladipo,"Huntley, Ill.",Huntley,Huntley,Name,Hometown,High School,High School,football,illinois
94,Jamal Woods,"Hueytown, Ala.",Hueytown,Hueytown,Name,Hometown,High School,High School,football,illinois
95,Isaiah Gay,"Nashville, N.C.",Northern Nash,Northern Nash,Name,Hometown,High School,High School,football,illinois
96,Calvin Avery,"Dallas, Texas",Bishop Dunne,Bishop Dunne,Name,Hometown,High School,High School,football,illinois
97,Verdis Brown,"Chicago, Ill.",IMG Academy (Fla.),IMG Academy (Fla.),Name,Hometown,High School,High School,football,illinois
98,Kenyon Jackson,"Little Rock, Ark.",Parkview Arts & Science Magnet,Parkview Arts & Science Magnet,Name,Hometown,High School,High School,football,illinois
99,Tymir Oliver,"Philadelphia, Pa.",West Philadelphia Catholic,West Philadelphia Catholic,Name,Hometown,High School,High School,football,illinois
100,Bobby Roundtree,"Largo, Fla.",Largo,Largo,Name,Hometown,High School,High School,football,illinois
101,Deon Pate,"Jacksonville, Fla.",Trinity Christian Academy,Trinity Christian Academy,Name,Hometown,High School,High School,football,illinois
102,Owen Carney Jr.,"Miami, Fla.",Miami Central,Miami Central,Name,Hometown,High School,High School,football,illinois
0,Sami Sample,"South Elgin, Ill.",N/A,St. Charles North,Name,Hometown,N/A,Last School,womens soccer,illinois
1,Elizabeth Cablk,"Naperville, Ill.",N/A,Naperville North,Name,Hometown,N/A,Last School,womens soccer,illinois
2,Amaya Ellis,"Monte Sereno, Calif.",N/A,Los Gatos,Name,Hometown,N/A,Last School,womens soccer,illinois
3,Alicia Barker,"Woodinville, Wash.",N/A,Inglemoor,Name,Hometown,N/A,Last School,womens soccer,illinois
4,Sarah Warren,"Willowbrook, Ill.",N/A,Hinsdale South,Name,Hometown,N/A,Last School,womens soccer,illinois
5,Madi Wolfbauer,"Canton, Mich.",N/A,Canton,Name,Hometown,N/A,Last School,womens soccer,illinois
6,Katie Le,"Centreville, Va.",N/A,Centreville,Name,Hometown,N/A,Last School,womens soccer,illinois
7,Peyton Willie,"Yorkville, Ill.",N/A,Yorkville,Name,Hometown,N/A,Last School,womens soccer,illinois
8,Caroline Ratz,"Zionsville, Ind.",N/A,Zionsville Community,Name,Hometown,N/A,Last School,womens soccer,illinois
9,Lauren Ciesla,"Naperville, Ill.",N/A,Neuqua Valley,Name,Hometown,N/A,Last School,womens soccer,illinois
10,Hope Breslin,"Massapequa, N.Y.",N/A,Massapequa,Name,Hometown,N/A,Last School,womens soccer,illinois
11,Patricia George,"Chicago, Ill.",N/A,Friedrich Von Steuben Metropolitan Science Center,Name,Hometown,N/A,Last School,womens soccer,illinois
12,Kendra Pasquale,"Naperville, Ill.",N/A,St. Francis College Preparatory,Name,Hometown,N/A,Last School,womens soccer,illinois
13,Haley Singer,"Naperville, Ill.",N/A,Neuqua Valley,Name,Hometown,N/A,Last School,womens soccer,illinois
14,Meredith Johnson-Monfort,"Mahomet, Ill.",N/A,Mahomet-Seymour,Name,Hometown,N/A,Last School,womens soccer,illinois
15,Kelly Maday,"Wilmette, Ill.",N/A,New Trier,Name,Hometown,N/A,Last School,womens soccer,illinois
16,Ashleigh Lefevre,"Brighton, Australia",N/A,Firbank Grammar School,Name,Hometown,N/A,Last School,womens soccer,illinois
17,Erin McKeown,"Ann Arbor, Mich.",N/A,Ann Arbor Pioneer,Name,Hometown,N/A,Last School,womens soccer,illinois
18,Morgan Maroney,"Castle Rock, Colo.",N/A,Castle View,Name,Hometown,N/A,Last School,womens soccer,illinois
19,Jayna Fittipaldo,"McDonald, Pa.",N/A,South Fayette,Name,Hometown,N/A,Last School,womens soccer,illinois
20,Makena Silber,"Crystal Lake, Ill.",N/A,Prairie Ridge,Name,Hometown,N/A,Last School,womens soccer,illinois
21,Lexi Carrier,"Cincinnati, Ohio",N/A,Indian Hill,Name,Hometown,N/A,Last School,womens soccer,illinois
22,Katelynn Buescher,"Naperville, Ill.",N/A,Naperville North,Name,Hometown,N/A,Last School,womens soccer,illinois
23,Arianna Veland,"Elkhorn, Neb.",N/A,Elkhorn South,Name,Hometown,N/A,Last School,womens soccer,illinois
24,Lauren Smitherman,"Oklahoma City, Okla.",N/A,Heritage Hall,Name,Hometown,N/A,Last School,womens soccer,illinois
25,Katie Murray,"Cincinnati, Ohio",N/A,Oak Hills,Name,Hometown,N/A,Last School,womens soccer,illinois
26,Maggie Hillman,"Naperville, Ill.",N/A,Naperville Central,Name,Hometown,N/A,Last School,womens soccer,illinois
27,Taylor Haynes,"Rowlett, Texas",N/A,Bishop Lynch,Name,Hometown,N/A,Last School,womens soccer,illinois
28,Jaelyn Cunningham,"Reynoldsburg, Ohio",N/A,Pickerington Central,Name,Hometown,N/A,Last School,womens soccer,illinois
29,Maeve Riordan,"Naperville, Ill.",N/A,Metea Valley,Name,Hometown,N/A,Last School,womens soccer,illinois
30,Ashley Cathro,"Victoria, B.C.",N/A,Burnaby Secondary,Name,Hometown,N/A,Last School,womens soccer,illinois
31,Lauren Stibich,"Western Springs, Ill.",N/A,Fenwick,Name,Hometown,N/A,Last School,womens soccer,illinois
0,Zach Dale,"Elk Grove, Ill.",James B. Conant,James B. Conant,Full Name,Hometown,High School / Previous School,High School / Previous School,mens cross country,illinois
1,Jon Davis,"Fithian, Ill.",Oakwood,Oakwood,Full Name,Hometown,High School / Previous School,High School / Previous School,mens cross country,illinois
2,Luke Goebel,"Damiansville, Ill.",Breese Mater Dei,Breese Mater Dei,Full Name,Hometown,High School / Previous School,High School / Previous School,mens cross country,illinois
3,Logan Hall,"Arthur, Ill.",Arthur HS,Arthur HS,Full Name,Hometown,High School / Previous School,High School / Previous School,mens cross country,illinois
4,Caleb Hummer,"Danville, Ill.",Danville,Danville,Full Name,Hometown,High School / Previous School,High School / Previous School,mens cross country,illinois
5,Jack LaLonde,"Downers Grove, Ill.",Downers Grove South,Downers Grove South,Full Name,Hometown,High School / Previous School,High School / Previous School,mens cross country,illinois
6,Dan Lathrop,"Plainfield, Ill.",Plainfield South,Plainfield South,Full Name,Hometown,High School / Previous School,High School / Previous School,mens cross country,illinois
7,Irwin Loud,"Oak Park, Ill.",Oak Parker River Forst,Oak Parker River Forst,Full Name,Hometown,High School / Previous School,High School / Previous School,mens cross country,illinois
8,Billy Magnesen,"Hinsdale, Ill.",Hinsdale Central,Hinsdale Central,Full Name,Hometown,High School / Previous School,High School / Previous School,mens cross country,illinois
9,Wyatt McIntyre,"Athens, Ill.",Athens HS,Athens HS,Full Name,Hometown,High School / Previous School,High School / Previous School,mens cross country,illinois
10,Denis O'Callaghan,"Orland Park, Ill.",SIU Carbondale,SIU Carbondale,Full Name,Hometown,High School / Previous School,High School / Previous School,mens cross country,illinois
11,Jesse Reiser,"McHenry, Ill.",McHenry West,McHenry West,Full Name,Hometown,High School / Previous School,High School / Previous School,mens cross country,illinois
12,Zack Smith,"Downers Grove, Ill.",Downers Grove North,Downers Grove North,Full Name,Hometown,High School / Previous School,High School / Previous School,mens cross country,illinois
13,Colin Yandel,"Hinsdale, Ill.",Hinsdale Central,Hinsdale Central,Full Name,Hometown,High School / Previous School,High School / Previous School,mens cross country,illinois
0,Delaney Appino,"Rockford, Ill.",Boylan,Boylan,Full Name,Hometown,High School / Previous School,High School / Previous School,womens cross country,illinois
1,Alana Austin,"Naperville, Ill.",Naperville Central,Naperville Central,Full Name,Hometown,High School / Previous School,High School / Previous School,womens cross country,illinois
2,Madeline Bruce,"Marion, Ill.",Marion,Marion,Full Name,Hometown,High School / Previous School,High School / Previous School,womens cross country,illinois
3,Kelli Callahan,"Palos Heights, Ill.",Shepard,Shepard,Full Name,Hometown,High School / Previous School,High School / Previous School,womens cross country,illinois
4,Nicki Cast,"Aurora, Ill.",Meta Valley,Meta Valley,Full Name,Hometown,High School / Previous School,High School / Previous School,womens cross country,illinois
5,Rebecca Craddock,"Brunswick, OH",Brunswick,Brunswick,Full Name,Hometown,High School / Previous School,High School / Previous School,womens cross country,illinois
6,Shaheeda Dade,"Chicago, Ill.",Lindblom Math & Science Academy,Lindblom Math & Science Academy,Full Name,Hometown,High School / Previous School,High School / Previous School,womens cross country,illinois
7,Brooke Delahanty,"Sugar Grove, Ill.",Rosary HS,Rosary HS,Full Name,Hometown,High School / Previous School,High School / Previous School,womens cross country,illinois
8,Caroline Fix,"Winnetka, Ill.",New Trier,New Trier,Full Name,Hometown,High School / Previous School,High School / Previous School,womens cross country,illinois
9,Vanessa Flaherty,"LaGrange, Ill.",Lyons Township,Lyons Township,Full Name,Hometown,High School / Previous School,High School / Previous School,womens cross country,illinois
10,Shanice Garbutt,"Danville, Ill.",Danville HS,Danville HS,Full Name,Hometown,High School / Previous School,High School / Previous School,womens cross country,illinois
11,Lauren Katz,"Vernon Hills, Ill.",Vernon Hills HS,Vernon Hills HS,Full Name,Hometown,High School / Previous School,High School / Previous School,womens cross country,illinois
